Station,Satellite,Max Distance,MSE,MAE,MAE Percentage,Count,Overall_MSE,Overall_MAE,Overall_MAE_Percentage,Min_MSE,Min_MSE_Distance,Min_MAE,Min_MAE_Distance,Min_MAE_Percentage,Min_MAE_Percentage_Distance
2,AMSR,60,0.004078687422344716,0.05425615647989075,30.44395848894524,1081,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,65,0.004091650935442662,0.05433037038024822,30.460288330856955,1082,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,70,0.004097821797148308,0.054358782423046564,30.44650733812851,1086,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,75,0.004130685892560973,0.0545605122164026,30.49177048300485,1091,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,80,0.004160560183910608,0.05474319450449277,30.516679437886445,1097,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,85,0.0042145454341446405,0.05507663334966477,30.615898681271325,1108,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,90,0.004235040369812828,0.05515159422746598,30.589466274008924,1120,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,95,0.004240858374630935,0.05515738020657395,30.564982488592012,1130,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,100,0.004253668997424829,0.05519061959996638,30.549931133739094,1133,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,105,0.004238570265747192,0.055005137567151904,30.469002357828373,1158,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,110,0.004240214077747832,0.05503710844566858,30.490803390710507,1167,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,115,0.004228985676348374,0.05498612193947486,30.532566210387447,1177,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,120,0.004234657743200466,0.055017327196358067,30.533180493776086,1182,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,125,0.004239849610657504,0.05508755297621053,30.53884266066503,1187,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,130,0.004253082760891398,0.0552135411814154,30.558384638161982,1193,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,135,0.004249472843155594,0.05519769962574217,30.56935475526191,1195,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,140,0.004249472843155594,0.05519769962574217,30.56935475526191,1195,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,145,0.004249472843155594,0.05519769962574217,30.56935475526191,1195,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
