rnn,y_true,shift_bl,ARIMA
0.424327,0.4108910891089109,0.4851485148514851,0.2664971016529665
0.42909437,0.4108910891089109,0.4851485148514851,0.2664836225556171
0.42980355,0.4108910891089109,0.4851485148514851,0.2664701434582677
0.42987603,0.4108910891089109,0.4851485148514851,0.2664566643609183
0.42841876,0.4059405940594059,0.4801980198019802,0.2664431852635689
0.42781615,0.4059405940594059,0.4801980198019802,0.2664297061662195
0.42641902,0.4059405940594059,0.4801980198019802,0.26641622706887014
0.4256062,0.4059405940594059,0.4801980198019802,0.26640274797152075
0.42453423,0.4059405940594059,0.4801980198019802,0.26638926887417136
0.4224698,0.4059405940594059,0.4801980198019802,0.26637578977682197
0.42189232,0.4059405940594059,0.4801980198019802,0.2663623106794726
0.41883504,0.4059405940594059,0.4851485148514851,0.2663488315821232
0.4192366,0.4059405940594059,0.4851485148514851,0.2663353524847738
0.41865334,0.4059405940594059,0.4851485148514851,0.2663218733874244
0.41701943,0.4059405940594059,0.4851485148514851,0.266308394290075
0.41778475,0.4059405940594059,0.4851485148514851,0.26629491519272563
0.41617996,0.4059405940594059,0.4851485148514851,0.26628143609537624
0.41268963,0.400990099009901,0.4900990099009901,0.26626795699802686
0.41065753,0.4059405940594059,0.4900990099009901,0.26625447790067747
0.40777385,0.4059405940594059,0.4900990099009901,0.2662409988033281
0.4078207,0.4059405940594059,0.4900990099009901,0.2662275197059787
0.40901655,0.4059405940594059,0.4900990099009901,0.2662140406086293
0.4097177,0.4059405940594059,0.4900990099009901,0.2662005615112799
0.4107378,0.400990099009901,0.4851485148514851,0.2661870824139305
0.41290227,0.400990099009901,0.4801980198019802,0.26617360331658113
0.41332734,0.400990099009901,0.4801980198019802,0.26616012421923174
0.41535696,0.400990099009901,0.4752475247524752,0.26614664512188235
0.41337445,0.396039603960396,0.4752475247524752,0.26613316602453296
0.41151696,0.396039603960396,0.4702970297029702,0.2661196869271836
0.41043484,0.396039603960396,0.4702970297029702,0.2661062078298342
0.41075462,0.396039603960396,0.4702970297029702,0.2660927287324848
0.41231322,0.396039603960396,0.4653465346534653,0.2660792496351354
0.4093934,0.396039603960396,0.4653465346534653,0.266065770537786
0.40532595,0.3910891089108911,0.4653465346534653,0.26605229144043663
0.40319878,0.3910891089108911,0.4653465346534653,0.26603881234308724
0.39994013,0.3910891089108911,0.4653465346534653,0.26602533324573785
0.4034375,0.3910891089108911,0.4653465346534653,0.26601185414838846
0.4020997,0.3910891089108911,0.4653465346534653,0.26599837505103907
0.40082982,0.3910891089108911,0.4653465346534653,0.2659848959536897
0.40139335,0.3910891089108911,0.4653465346534653,0.2659714168563403
0.40108126,0.396039603960396,0.4653465346534653,0.2659579377589909
0.4010468,0.4059405940594059,0.4603960396039603,0.2659444586616415
0.40436065,0.4108910891089109,0.4653465346534653,0.2659309795642921
0.41109872,0.4158415841584159,0.4653465346534653,0.26591750046694274
0.41293037,0.4257425742574258,0.4653465346534653,0.26590402136959335
