Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP
2019-04-30,0.0,0.223,0.263,0.23,23.95,23.33,22.45,23.13,77.92,3.86,165.2,189.9,,,0.1394883517850668,22.067979069274653,,,7.882716028423029,22.83518977469746
2019-05-01,0.0,0.222,0.261,0.226,22.66,22.32,21.96,22.1,91.6,2.037,154.3,137.9,30.46,-98.9407,0.2477539925399092,22.621697186863912,0.2019423693418502,0.14894119,6.901297418558859,22.83518977469746
2019-05-02,0.0,0.222,0.259,0.223,22.86,22.06,21.58,21.17,86.5,1.157,127.0,176.8,,,0.1355201700739294,22.36444691877914,,,18.217371735608054,22.83518977469746
2019-05-03,0.0,0.293,0.318,0.232,22.03,20.46,20.12,22.84,74.81,0.759,144.8,384.0,30.46,-98.9407,0.232323682593325,23.159645249326783,0.1921031922101974,0.15849625,164.55457382518628,22.83518977469746
2019-05-04,0.0,0.309,0.341,0.327,21.53,19.67,19.88,22.14,65.97,1.172,357.4,955.0,30.46,-98.9407,0.383707889790795,23.72688692568107,0.2244335412979126,0.14645341,6.945818550405827,22.83518977469746
2019-05-05,0.0,0.285,0.323,0.31,23.11,21.1,20.99,25.06,57.43,2.916,168.0,945.0,,,0.1817277369458853,24.77687832718144,,,355.0666159410775,22.83518977469746
2019-05-06,0.0,0.272,0.314,0.298,23.02,21.93,21.71,24.09,66.44,3.19,157.3,593.2,,,0.1756713749299845,23.505347884364813,,,7.285558759655462,22.83518977469746
2019-05-07,0.0,0.266,0.308,0.289,22.96,22.08,21.7,24.76,77.21,1.869,158.2,400.6,30.46,-98.9407,0.3303324976264221,22.96930726516922,0.2333474457263946,0.18841526,6.342476907778714,22.83518977469746
2019-05-08,0.0,0.333,0.364,0.359,20.73,21.35,22.23,17.77,99.6,0.009,315.5,121.8,30.46,-98.9407,0.4258927645487667,23.53229114369776,0.2019233405590057,0.126743,112.66364495510962,22.83518977469746
2019-05-09,0.0,0.3,0.335,0.321,24.61,22.72,22.1,26.86,65.15,1.53,346.1,907.0,,,0.1872327056486683,24.60365454713754,,,7.468211975117394,22.83518977469746
2019-05-10,0.0,0.306,0.339,0.317,17.6,18.37,20.86,10.69,83.9,0.683,347.1,256.0,30.46,-98.9407,0.3637748875227942,24.93833594219433,0.2293677926063537,0.14570615,6.959530101269962,22.83518977469746
2019-05-11,0.252,0.323,0.35,0.316,17.12,17.52,19.4,12.32,99.7,0.56,328.2,180.8,,,0.1834935512839217,22.55425825316026,,,7.771701083740684,22.83518977469746
2019-05-12,0.0,0.303,0.336,0.311,20.5,18.47,19.01,21.23,58.55,1.411,1.8,942.0,,,0.1815627742720369,24.24126895883352,,,493.648046317285,22.83518977469746
2019-05-13,0.0,0.282,0.321,0.301,22.06,19.94,20.24,24.86,41.31,0.81,86.2,978.0,30.46,-98.9407,0.3466497116411489,24.801530945220463,0.2084731459617614,0.15320112,8.062857326649375,22.83518977469746
2019-05-14,0.0,0.314,0.346,0.31,22.16,21.23,21.21,20.98,73.62,0.369,69.75,388.9,,,0.1806790869877149,23.129124303212695,,,504.6085654434611,22.83518977469746
2019-05-15,0.0,0.298,0.332,0.302,22.63,21.36,20.96,25.86,54.86,0.643,143.4,875.0,,,0.1767982158835904,22.831410864616753,,,8.410542523623306,22.83518977469746
2019-05-16,0.0,0.282,0.321,0.294,24.47,22.47,21.72,26.23,62.92,1.907,171.5,955.0,30.46,-98.9407,0.3336970372929748,24.242778854643745,0.2303164899349212,0.15260053,7.044098175882287,22.83518977469746
2019-05-17,0.0,0.27,0.312,0.286,24.57,23.32,22.56,26.58,62.99,2.612,171.7,665.8,,,0.1691316131276243,23.564318950283248,,,8.203763377017196,22.83518977469746
2019-05-18,0.0,0.264,0.306,0.28,24.71,23.85,23.15,26.87,71.93,2.425,184.6,718.4,,,0.1659911523378365,23.479772599581427,,,7.157645692840092,22.83518977469746
2019-05-19,0.0,0.259,0.3,0.275,25.98,23.88,23.06,28.54,52.29,0.496,330.6,942.0,30.46,-98.9407,0.3071809190651819,25.44321977235535,0.1828598827123642,0.13777785,63.2049484594863,22.83518977469746
2019-05-20,0.0,0.248,0.293,0.27,27.11,25.6,24.33,28.52,61.09,4.11,173.8,738.4,,,0.1610613618112417,24.69318172344237,,,6.945531631796895,22.83518977469746
2019-05-21,0.0,0.239,0.285,0.264,25.41,24.08,24.2,25.98,25.47,1.251,310.1,965.0,30.46,-98.9407,0.2967608551973306,27.195746963792946,0.1659074127674102,0.124405846,356.1018299257387,22.83518977469746
2019-05-22,0.0,0.23,0.275,0.259,27.66,25.48,24.45,29.09,58.45,3.784,175.0,682.3,30.46,-98.9407,0.3063111242164211,25.61897743464664,0.1644589900970459,0.14787069,7.633918372559235,22.83518977469746
2019-05-23,0.0,0.224,0.269,0.255,28.23,26.24,24.98,28.86,54.76,4.271,160.0,906.0,30.46,-98.9407,0.3026201900612264,25.87449748239129,0.2018970251083374,0.13872892,74.8478800695152,22.83518977469746
2019-05-24,0.0,0.216,0.262,0.251,26.92,26.12,25.53,27.09,59.5,3.337,160.3,501.7,,,0.151502730485216,25.713740215577747,,,114.99710165029256,22.83518977469746
2019-05-25,0.0,0.209,0.255,0.247,27.19,26.14,25.33,27.71,62.34,3.602,162.9,654.5,30.46,-98.9407,0.293446165895606,25.74520014928015,0.1597456187009811,0.15081967,8.187951119752201,22.83518977469746
2019-05-26,0.0,0.202,0.248,0.243,27.71,26.23,25.27,27.56,57.43,3.445,169.7,721.9,,,0.1474707535658364,26.059351156823094,,,394.8173637750879,22.83518977469746
2019-05-27,0.0,0.194,0.24,0.239,27.6,25.94,25.39,28.45,42.53,3.127,172.6,968.0,,,0.145480649128425,27.265113696631857,,,8.579551826361165,22.83518977469746
2019-05-28,0.0,0.187,0.232,0.235,27.58,26.17,25.79,27.67,59.09,3.546,187.9,832.0,,,0.143414991783386,27.47508988295974,,,24.26085191317354,22.83518977469746
2019-05-29,0.0,0.182,0.226,0.231,28.05,26.53,25.74,28.9,55.81,3.462,184.6,780.5,,,0.1412975663937902,26.87283967477049,,,19.81076601694821,22.83518977469746
2019-05-30,0.0,0.178,0.219,0.227,27.96,26.48,25.91,26.62,66.44,0.627,49.33,501.5,30.46,-98.9407,0.2827662138091362,27.009782600949336,0.2259493768215179,0.17390987,7.683117887560466,22.83518977469746
2019-05-31,0.0,0.175,0.216,0.224,26.84,25.67,25.17,23.96,71.52,1.523,4.94,365.8,30.46,-98.9407,0.281334080625502,25.93881345211355,0.1733040362596511,0.15402876,7.026260293231572,22.83518977469746
2019-06-01,0.0,0.172,0.211,0.221,28.92,27.0,25.81,30.0,51.37,1.743,164.1,917.0,30.46,-98.9407,0.2796148255370205,26.798237824979253,0.1727003902196884,0.15376504,7.013210069860744,22.83518977469746
2019-06-02,0.0,0.167,0.205,0.219,29.48,27.6,26.57,29.15,47.38,0.883,193.4,705.8,30.46,-98.9407,0.2818771207582564,27.39780944140153,,0.17381263,246.1478004419904,
2019-06-03,0.0,0.162,0.2,0.216,28.49,27.48,27.12,29.1,52.83,1.327,136.7,946.0,30.46,-98.9407,0.277531388719904,28.50969352192845,0.1844152212142944,0.14669268,7.180140760974702,22.83518977469746
2019-06-04,0.51,0.158,0.197,0.212,26.37,26.62,27.05,22.99,95.1,0.019,149.5,109.5,30.46,-98.9407,0.2649175575031144,27.440097222779,0.1741809993982315,0.14627197,646.5060405106661,22.83518977469746
2019-06-05,0.0,0.158,0.196,0.208,27.77,26.24,25.68,29.24,56.99,0.963,328.1,939.0,30.46,-98.9407,0.2607781437192287,27.30265178146596,0.1877390295267105,0.18099149,7.869596794952428,22.83518977469746
2019-06-06,0.0,0.16,0.194,0.205,27.41,25.47,25.87,30.99,46.43,0.376,300.6,941.0,30.46,-98.9407,0.264138168135176,29.348806236397763,0.1838380545377731,0.16067146,7.298027237683191,22.83518977469746
2019-06-07,0.0,0.163,0.196,0.202,28.38,26.11,25.95,30.48,44.27,1.297,325.4,966.0,30.46,-98.9407,0.2612806756159784,28.817357706555757,0.1954384297132492,0.146469,6.653264917565557,22.83518977469746
2019-06-08,0.0,0.163,0.195,0.199,29.38,26.93,26.59,32.17,39.36,0.471,149.0,947.0,,,0.1236159232677787,30.207684019200126,,,7.955977833918579,22.83518977469746
2019-06-09,0.0,0.161,0.193,0.195,31.5,28.9,27.69,34.41,40.1,2.16,187.2,945.0,,,0.1214705146966966,29.859386140576714,,,100.5683914791537,
2019-06-10,0.0,0.318,0.349,0.341,24.66,24.08,25.37,22.7,64.48,1.207,342.0,800.0,30.46,-98.9407,0.4126583703612034,28.77574183920774,0.232560783624649,0.15992406,7.624653564006175,22.83518977469746
2019-06-11,0.0,0.295,0.33,0.319,25.41,24.57,25.42,22.97,62.48,0.871,169.0,229.6,30.46,-98.9407,0.3870088132192286,27.742962616918817,0.210354670882225,0.20305724,378.98725467348646,22.83518977469746
2019-06-12,0.0,0.303,0.333,0.314,24.83,23.37,24.01,25.13,61.63,0.745,348.4,740.5,,,0.1830616500777188,27.863262486217742,,,8.473796723022323,22.83518977469746
2019-06-13,0.0,0.281,0.319,0.303,26.55,24.56,24.83,28.7,41.11,0.622,158.7,955.0,30.46,-98.9407,0.3578766590646154,28.52658955814394,0.2775337696075439,0.15003543,185.9323949682824,22.83518977469746
2019-06-14,0.0,0.268,0.308,0.294,26.64,24.91,25.16,28.75,45.78,3.84,182.1,926.0,30.46,-98.9407,0.3555945583422257,28.101108147661023,,0.1583878,6.445132704713145,
2019-06-15,0.0,0.258,0.3,0.285,28.01,25.95,25.62,29.79,56.62,3.367,183.2,932.0,30.46,-98.9407,0.3400304493192045,27.953563790550614,0.2080224752426147,0.14898032,8.956833617081534,22.83518977469746
2019-06-16,0.0,0.25,0.294,0.279,27.45,26.83,26.6,26.51,68.13,2.371,180.5,281.8,30.46,-98.9407,0.3288088316681303,26.958405021242186,,0.15868145,7.823008745674981,
2019-06-17,0.0,0.296,0.315,0.275,25.14,24.86,26.25,24.81,60.18,0.266,85.4,757.0,30.46,-98.9407,0.3270747401080456,30.19483342971233,,0.18686444,8.225096403900434,
2019-06-18,0.0,0.327,0.35,0.276,26.18,25.3,26.06,27.59,62.78,0.493,183.9,946.0,,,0.1612195734970204,28.849689666905423,,,475.8303521687108,22.83518977469746
2019-06-19,0.0,0.282,0.317,0.279,29.35,27.26,26.46,32.27,50.67,3.093,189.8,944.0,,,0.1646282635854704,28.56445817821314,,,7.74435071184295,22.83518977469746
2019-06-20,0.0,0.264,0.302,0.273,30.04,27.97,27.11,31.65,62.79,2.858,181.2,945.0,,,0.1619474177190715,29.00042904962734,,,38.436255282709226,22.83518977469746
2019-06-21,0.0,0.251,0.291,0.268,30.07,28.16,27.7,30.54,62.18,2.636,176.9,808.0,,,0.159636777009841,29.97672880322462,,,6.417684831061187,
2019-06-22,0.0,0.241,0.283,0.263,27.19,27.02,27.8,26.41,76.26,3.266,163.9,363.3,,,0.1572484842337751,29.12897639968664,,,332.09640097127743,22.83518977469746
2019-06-23,0.0,0.237,0.277,0.258,27.27,27.06,27.04,24.94,90.7,1.401,189.4,152.6,30.46,-98.9407,0.3007917580741406,27.272262854231087,,0.15066685,6.5299573797147055,
2019-06-24,0.0,0.23,0.272,0.255,29.35,28.14,27.27,25.11,65.06,2.268,125.9,640.4,,,0.15313885524756,27.522827245555487,,,7.3392727657487775,
2019-06-25,0.0,0.22,0.259,0.25,29.48,27.44,27.22,31.09,46.4,0.816,183.4,830.0,,,0.1505022180447484,30.23340285739666,,,8.793932681293876,22.83518977469746
2019-06-26,0.0,0.211,0.252,0.246,28.22,27.23,27.51,27.76,60.92,2.174,155.3,811.0,30.46,-98.9407,0.2983351629221786,29.597278520217685,0.2083651721477508,0.16347453,7.826472212580585,22.83518977469746
2019-06-27,0.76,0.203,0.246,0.242,30.1,28.18,27.44,26.41,76.27,1.94,179.5,555.5,30.46,-98.9407,0.2915238017351065,28.333267315335437,0.1905177682638168,0.14531271,8.0706616999667,22.83518977469746
2019-06-28,0.0,0.194,0.237,0.238,30.01,28.08,27.67,30.24,49.79,1.744,185.9,879.0,,,0.1447823483184678,30.079978819210627,,,6.916463600328424,22.83518977469746
2019-06-29,0.0,0.184,0.227,0.233,30.59,28.45,28.0,32.33,40.03,0.682,192.2,943.0,30.46,-98.9407,0.288641978124172,30.13695558648197,0.1814267188310623,0.18699455,31.728542283079022,22.83518977469746
2019-06-30,0.0,0.231,0.297,0.241,26.23,26.29,27.79,23.52,66.72,1.951,191.3,548.8,30.46,-98.9407,0.2264918783731957,30.837988526064123,0.1579857766628265,0.16901486,7.757328675807657,22.83518977469746
2019-07-01,0.0,0.229,0.282,0.238,27.91,26.25,26.74,28.85,52.43,2.43,186.0,906.0,30.46,-98.9407,0.2497141658863846,30.228318524670897,,0.03844812,481.3696643462315,
2019-07-02,0.0,0.222,0.271,0.236,28.66,26.76,26.87,30.46,48.84,1.803,180.4,1000.0,,,0.1432570206989461,30.271115652284134,,,8.428769939263482,
2019-07-03,0.0,0.215,0.261,0.233,29.72,27.67,27.48,30.12,57.1,2.396,180.0,916.0,30.46,-98.9407,0.2642430824720527,30.048243420161896,0.1824240535497665,0.15151112,7.043413051521138,22.83518977469746
2019-07-04,0.0,0.207,0.253,0.23,29.55,28.22,28.07,28.76,65.94,2.403,187.2,583.2,,,0.140200509453617,29.804920200833305,,,473.3340954800885,
