"TOA5","CR300_18_TRACER2","CR300","26682","CR300.Std.10.05","CPU:CR300_18_TRACER2.CR300","42702","SubHourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH_Avg","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Avg","WVc","WVc","Avg","ETXs","Rso"
"2022-03-15 13:35:00",313,0,22.09,39.2,5.082,305,883,0.255,2.809
"2022-03-15 13:40:00",314,0,22.05,39.06,5.682,306.7,875,0.272,2.774
"2022-03-15 13:45:00",315,0,22.15,39.43,5.915,304.2,869,0.278,2.734
"2022-03-15 13:50:00",316,0,22.19,39,5.555,306.7,862,0.269,2.696
"2022-03-15 13:55:00",317,0,22.34,39.37,5.578,288.6,850,0.269,2.653
"2022-03-15 14:00:00",318,0,22.15,38.91,5.81,316.5,844,0.276,2.614
"2022-03-15 14:05:00",319,0,22.25,39.28,5.037,308.7,835,0.253,2.568
"2022-03-15 14:10:00",320,0,22.34,39.12,6.075,322.7,828,0.283,2.523
"2022-03-15 14:15:00",321,0,22.37,39.96,4.993,306,814,0.249,2.474
"2022-03-15 14:20:00",322,0,22.42,39.23,5.98,297,802,0.28,2.428
"2022-03-15 14:25:00",323,0,22.32,40.06,4.6,298.3,790.8,0.235,2.377
"2022-03-15 14:30:00",324,0,22.54,40.67,5.575,304.7,782.1,0.263,2.323
"2022-03-15 14:35:00",325,0,22.64,39.95,6.518,310.3,771,0.292,2.273
"2022-03-15 14:40:00",326,0,22.53,40.4,6.15,309.2,754,0.279,2.219
"2022-03-15 14:45:00",327,0,22.57,40.33,6.093,304.6,742.2,0.277,2.165
"2022-03-15 14:50:00",328,0,22.55,40.59,6.898,292,724.2,0.296,2.11
"2022-03-15 14:55:00",329,0,22.51,40.85,5.868,299.2,710.6,0.267,2.053
"2022-03-15 15:00:00",330,0,22.61,41.07,5.812,307,697.6,0.265,1.994
"2022-03-15 15:05:00",331,0,22.54,40.81,6.543,312.1,685.1,0.284,1.937
"2022-03-15 15:10:00",332,0,22.5,40.96,6.833,312.8,673.1,0.29,1.877
"2022-03-15 15:15:00",333,0,22.42,40.71,7.205,312.8,656.5,0.299,1.818
"2022-03-15 15:20:00",334,0,22.61,41.18,5.56,307.5,641.3,0.255,1.754
"2022-03-15 15:25:00",335,0,22.64,41.71,6.405,315.6,625.5,0.275,1.69
"2022-03-15 15:30:00",336,0,22.51,41.04,5.793,309.4,607.5,0.26,1.63
"2022-03-15 15:35:00",337,0,22.46,41.7,6.488,325,592.8,0.274,1.565
"2022-03-15 15:40:00",338,0,22.57,41.03,5.095,314,574.6,0.239,1.501
"2022-03-15 15:45:00",339,0,22.8,41.12,4.84,325.2,558.8,0.231,1.434
"2022-03-15 15:50:00",340,0,22.65,39.74,5.105,329.2,541.4,0.243,1.372
"2022-03-15 15:55:00",341,0,22.42,38.78,6.235,326.8,525.5,0.277,1.308
"2022-03-15 16:00:00",342,0,22.32,39.9,5.058,327.7,506.5,0.237,1.24
"2022-03-15 16:05:00",343,0,22.2,38.8,5.838,334.8,486.9,0.262,1.175
"2022-03-15 16:10:00",344,0,22.12,39.49,5.69,320.9,466.1,0.254,1.106
"2022-03-15 16:15:00",345,0,22.17,40.16,4.788,312.1,448.3,0.224,1.037
"2022-03-15 16:20:00",346,0,22.22,40.39,4.605,325.4,425.8,0.217,0.969
"2022-03-15 16:25:00",347,0,22.19,41.11,5.055,299.3,409.7,0.227,0.9
"2022-03-15 16:30:00",348,0,22.27,41.37,5.155,317.2,390.3,0.229,0.832
"2022-03-15 16:35:00",349,0,22.14,41.51,4.625,338,369.2,0.211,0.764
"2022-03-15 16:40:00",350,0,22.03,41.46,5.785,316.8,351,0.243,0.697
"2022-03-15 16:45:00",351,0,21.98,41.83,4.64,323,331.1,0.207,0.631
"2022-03-15 16:50:00",352,0,22.09,41.63,5.01,318.5,310.6,0.219,0.565
"2022-03-15 16:55:00",353,0,21.95,41.38,5.16,333.6,291.1,0.222,0.5
"2022-03-15 17:00:00",354,0,21.86,41.72,5.485,328.7,272.1,0.229,0.437
"2022-03-15 17:05:00",355,0,21.78,42.26,4.245,326.5,252.2,0.189,0.375
"2022-03-15 17:10:00",356,0,21.77,42.61,5.39,319.8,233.6,0.221,0.315
"2022-03-15 17:15:00",357,0,21.72,42.74,4.987,315.8,214.4,0.208,0.258
"2022-03-15 17:20:00",358,0,21.72,43.38,4.793,313,195.1,0.196,0.205
"2022-03-15 17:25:00",359,0,21.69,44.09,4.458,320.1,176.1,0.179,0.16
"2022-03-15 17:30:00",360,0,21.56,43.97,5.025,321.3,158,0.191,0.122
"2022-03-15 17:35:00",361,0,21.43,44.35,5.295,316.9,140.8,0.19,0.092
"2022-03-15 17:40:00",362,0,21.31,44.56,5.088,322,122.4,0.177,0.07
"2022-03-15 17:45:00",363,0,21.19,45.17,4.87,326.4,103.8,0.162,0.052
"2022-03-15 17:50:00",364,0,21.07,45.36,4.933,325.5,87.9,0.105,0.036
"2022-03-15 17:55:00",365,0,20.87,46.09,4.23,331.8,71.76,0.096,0.024
"2022-03-15 18:00:00",366,0,20.67,46.44,3.922,340.5,57.49,0.091,0.014
"2022-03-15 18:05:00",367,0,20.54,46.56,4.578,338.9,44.3,0.097,0.006
"2022-03-15 18:10:00",368,0,20.48,46.65,4.765,336.9,33.56,0.098,0.002
"2022-03-15 18:15:00",369,0,20.36,47.16,4.36,340.3,23.42,0.093,0
"2022-03-15 18:20:00",370,0,20.22,47.79,4.433,333.9,14.7,0.092,0
"2022-03-15 18:25:00",371,0,20.04,48.51,4.175,335,7.846,0.087,0
"2022-03-15 18:30:00",372,0,19.98,48.62,4.337,333.9,3.087,0.088,0
"2022-03-15 18:35:00",373,0,20.07,48.15,5.183,338,0.837,0.096,0
"2022-03-15 18:40:00",374,0,20.09,48.37,4.595,330.3,0.003,0.091,0
"2022-03-15 18:45:00",375,0,19.86,49.37,3.755,329.9,0,0.081,0
"2022-03-15 18:50:00",376,0,19.69,50.1,3.21,328.1,0,0.073,0
"2022-03-15 18:55:00",377,0,19.39,51.3,2.675,327.2,0,0.064,0
"2022-03-15 19:00:00",378,0,19.15,52.15,2.493,328.8,0,0.06,0
"2022-03-15 19:05:00",379,0,19.19,52.11,3.183,326.4,0,0.069,0
"2022-03-15 19:10:00",380,0,19.16,52.15,2.787,320.3,0,0.064,0
"2022-03-15 19:15:00",381,0,19.01,52.56,2.395,317.3,0,0.058,0
"2022-03-15 19:20:00",382,0,18.9,52.82,2.318,316.2,0,0.056,0
"2022-03-15 19:25:00",383,0,18.79,53.23,2.558,318.9,0,0.059,0
"2022-03-15 19:30:00",384,0,18.65,53.85,2.183,319.5,0,0.053,0
"2022-03-15 19:35:00",385,0,18.51,54.55,2.463,317.7,0,0.055,0
"2022-03-15 19:40:00",386,0,18.57,54.52,2.648,320.8,0,0.058,0
"2022-03-15 19:45:00",387,0,18.67,54.52,2.908,321.2,0,0.061,0
"2022-03-15 19:50:00",388,0,18.6,55.08,2.613,318.5,0,0.057,0
"2022-03-15 19:55:00",389,0,18.53,55.44,2.595,320.9,0,0.056,0
"2022-03-15 20:00:00",390,0,18.44,55.95,2.49,321.7,0,0.054,0
"2022-03-15 20:05:00",391,0,18.28,56.55,2.408,330.8,0,0.052,0
"2022-03-15 20:10:00",392,0,18.15,57.16,2.168,340.8,0,0.048,0
"2022-03-15 20:15:00",393,0,18.13,57.4,2.037,348.3,0,0.046,0
"2022-03-15 20:20:00",394,0,18.19,57.41,2.265,335,0,0.049,0
"2022-03-15 20:25:00",395,0,18.44,57.13,3.055,340.4,0,0.059,0
"2022-03-15 20:30:00",396,0,18.79,56.4,3.535,353.6,0,0.065,0
"2022-03-15 20:35:00",397,0,18.85,56.69,3.185,347.3,0,0.061,0
"2022-03-15 20:40:00",398,0,18.74,57.33,3.028,354.9,0,0.059,0
"2022-03-15 20:45:00",399,0,18.75,57.69,3.963,344.6,0,0.066,0
"2022-03-15 20:50:00",400,0,18.79,57.92,3.887,342.2,0,0.066,0
"2022-03-15 20:55:00",401,0,18.71,58.53,3.417,345.1,0,0.061,0
"2022-03-15 21:00:00",402,0,18.54,59.38,3.363,343.6,0,0.058,0
"2022-03-15 21:05:00",403,0,18.51,59.74,3.398,340.9,0,0.058,0
"2022-03-15 21:10:00",404,0,18.4,60.31,2.86,343,0,0.052,0
"2022-03-15 21:15:00",405,0,18.32,60.78,3.028,347.8,0,0.053,0
"2022-03-15 21:20:00",406,0,18.37,60.68,3.175,348.2,0,0.055,0
"2022-03-15 21:25:00",407,0,18.21,61.13,2.693,349.4,0,0.049,0
"2022-03-15 21:30:00",408,0,17.99,61.87,2.258,346.5,0,0.043,0
"2022-03-15 21:35:00",409,0,17.74,62.89,1.81,339.7,0,0.037,0
"2022-03-15 21:40:00",410,0,17.64,63.41,1.965,330.4,0,0.038,0
"2022-03-15 21:45:00",411,0,17.53,63.78,2.007,340.7,0,0.038,0
"2022-03-15 21:50:00",412,0,17.58,63.83,2.263,340.3,0,0.041,0
"2022-03-15 21:55:00",413,0,17.65,63.71,2.317,343.2,0,0.041,0
"2022-03-15 22:00:00",414,0,17.58,64.07,1.99,340.2,0,0.037,0
"2022-03-15 22:05:00",415,0,17.42,64.59,1.97,338.2,0,0.036,0
"2022-03-15 22:10:00",416,0,17.23,65.29,2.133,345,0,0.037,0
"2022-03-15 22:15:00",417,0,17.2,65.58,2.405,347,0,0.039,0
"2022-03-15 22:20:00",418,0,17.25,65.79,2.675,347.3,0,0.042,0
"2022-03-15 22:25:00",419,0,17.35,65.78,2.72,345.4,0,0.042,0
"2022-03-15 22:30:00",420,0,17.28,66.09,2.562,344.9,0,0.04,0
"2022-03-15 22:35:00",421,0,17.35,65.9,3.088,351,0,0.045,0
"2022-03-15 22:40:00",422,0,17.36,65.44,3.285,351.3,0,0.047,0
"2022-03-15 22:45:00",423,0,17.29,65.71,2.548,356.5,0,0.041,0
"2022-03-15 22:50:00",424,0,17.11,66.38,2.573,355.8,0,0.04,0
"2022-03-15 22:55:00",425,0,16.94,67.06,2.983,354.1,0,0.042,0
"2022-03-15 23:00:00",426,0,16.99,66.68,3.14,3.173,0,0.043,0
"2022-03-15 23:05:00",427,0,16.94,66.72,2.708,0.596,0,0.04,0
"2022-03-15 23:10:00",428,0,16.93,66.8,3.058,0.15,0,0.043,0
"2022-03-15 23:15:00",429,0,16.88,66.82,2.993,3.878,0,0.042,0
"2022-03-15 23:20:00",430,0,16.71,67.35,2.513,2.832,0,0.038,0
"2022-03-15 23:25:00",431,0,16.47,68.07,2.118,358.5,0,0.033,0
"2022-03-15 23:30:00",432,0,16.26,68.75,2.007,354.8,0,0.031,0
"2022-03-15 23:35:00",433,0,16.08,69.35,1.945,356.5,0,0.03,0
"2022-03-15 23:40:00",434,0,15.95,69.96,1.79,357.1,0,0.028,0
"2022-03-15 23:45:00",435,0,15.8,70.3,1.643,350.3,0,0.026,0
"2022-03-15 23:50:00",436,0,15.67,70.91,1.65,353.6,0,0.025,0
"2022-03-15 23:55:00",437,0,15.64,71.14,1.75,355.2,0,0.026,0
"2022-03-16 00:00:00",438,0,15.57,71.48,2.192,359.2,0,0.029,0
"2022-03-16 00:05:00",439,0,15.62,71.56,2.513,357.8,0,0.031,0
"2022-03-16 00:10:00",440,0,15.7,71.3,2.512,356.6,0,0.032,0
"2022-03-16 00:15:00",441,0,15.76,71.16,2.328,3.239,0,0.031,0
"2022-03-16 00:20:00",442,0,15.66,71.4,1.953,355.2,0,0.027,0
"2022-03-16 00:25:00",443,0,15.53,71.66,1.613,356,0,0.024,0
"2022-03-16 00:30:00",444,0,15.46,72.04,1.518,344.9,0,0.023,0
"2022-03-16 00:35:00",445,0,15.34,72.01,1.64,344.8,0,0.024,0
"2022-03-16 00:40:00",446,0,15.05,72.36,1.129,2.756,0,0.018,0
"2022-03-16 00:45:00",447,0,14.68,73.67,0.786,28.2,0,0.013,0
"2022-03-16 00:50:00",448,0,14.77,73.75,1.053,357.7,0,0.016,0
"2022-03-16 00:55:00",449,0,14.99,73.14,1.368,354.3,0,0.02,0
"2022-03-16 01:00:00",450,0,14.84,72.56,0.513,5.059,0,0.01,0
"2022-03-16 01:05:00",451,0,14.38,73.79,0,0,0,0,0
"2022-03-16 01:10:00",452,0,14.23,74.58,0,0,0,0,0
"2022-03-16 01:15:00",453,0,14.07,74.3,0,0,0,0,0
"2022-03-16 01:20:00",454,0,13.95,74.81,0,0,0,0,0
"2022-03-16 01:25:00",455,0,13.94,75.23,0,0,0,0,0
"2022-03-16 01:30:00",456,0,13.76,75.63,0,0,0,0,0
"2022-03-16 01:35:00",457,0,13.55,76.27,0,0,0,0,0
"2022-03-16 01:40:00",458,0,13.34,75.85,0,0,0,0,0
"2022-03-16 01:45:00",459,0,13.08,75.25,0,0,0,0,0
"2022-03-16 01:50:00",460,0,12.82,75.55,0,0,0,0,0
"2022-03-16 01:55:00",461,0,12.64,77.41,0,0,0,0,0
"2022-03-16 02:00:00",462,0,12.52,79.89,0,0,0,0,0
"2022-03-16 02:05:00",463,0,12.4,80.6,0,0,0,0,0
"2022-03-16 02:10:00",464,0,12.15,81,0,0,0,0,0
"2022-03-16 02:15:00",465,0,11.97,81.1,0,0,0,0,0
"2022-03-16 02:20:00",466,0,11.96,82.1,0,0,0,0,0
"2022-03-16 02:25:00",467,0,11.93,82.7,0,0,0,0,0
"2022-03-16 02:30:00",468,0,11.79,81.5,0,0,0,0,0
"2022-03-16 02:35:00",469,0,11.53,81.3,0,0,0,0,0
"2022-03-16 02:40:00",470,0,11.45,82.5,0.151,240.1,0,0.002,0
"2022-03-16 02:45:00",471,0,11.35,82.6,0,0,0,0,0
"2022-03-16 02:50:00",472,0,11.34,82.9,0,0,0,0,0
"2022-03-16 02:55:00",473,0,11.31,83.1,0,0,0,0,0
"2022-03-16 03:00:00",474,0,11.28,83,0,0,0,0,0
"2022-03-16 03:05:00",475,0,11.39,83.7,0.278,228.2,0,0.003,0
"2022-03-16 03:10:00",476,0,11.48,83.6,0.226,225.9,0,0.003,0
"2022-03-16 03:15:00",477,0,11.4,83,0.093,223.5,0,0.001,0
"2022-03-16 03:20:00",478,0,11.43,83.9,0.219,115.6,0,0.003,0
"2022-03-16 03:25:00",479,0,11.51,83.9,1.12,74.72,0,0.009,0
"2022-03-16 03:30:00",480,0,11.39,83.7,1.382,74.15,0,0.011,0
"2022-03-16 03:35:00",481,0,11.36,84.3,1.167,77.66,0,0.009,0
"2022-03-16 03:40:00",482,0,11.57,84.5,0.488,81.1,0,0.005,0
"2022-03-16 03:45:00",483,0,11.59,83.4,0,0,0,0,0
"2022-03-16 03:50:00",484,0,11.46,83,0,0,0,0,0
"2022-03-16 03:55:00",485,0,11.37,83.7,0,0,0,0,0
"2022-03-16 04:00:00",486,0,11.17,84.2,0.012,74.71,0,0,0
"2022-03-16 04:05:00",487,0,10.87,84.7,0.036,73.42,0,0.001,0
"2022-03-16 04:10:00",488,0,10.71,86.1,1.038,61.26,0,0.007,0
"2022-03-16 04:15:00",489,0,10.85,87.5,1.155,54.33,0,0.007,0
"2022-03-16 04:20:00",490,0,10.99,87.6,0.893,54.89,0,0.006,0
"2022-03-16 04:25:00",491,0,11.47,88.2,1.278,54.08,0,0.007,0
"2022-03-16 04:30:00",492,0,11.92,86.5,0.757,41.05,0,0.006,0
"2022-03-16 04:35:00",493,0,11.94,85.3,0,0,0,0,0
"2022-03-16 04:40:00",494,0,11.91,85.4,0,0,0,0,0
"2022-03-16 04:45:00",495,0,11.94,85.3,0.807,222.5,0,0.007,0
"2022-03-16 04:50:00",496,0,11.74,84,0.587,216.5,0,0.006,0
"2022-03-16 04:55:00",497,0,11.23,83,0,0,0,0,0
"2022-03-16 05:00:00",498,0,10.98,84.4,0,0,0,0,0
"2022-03-16 05:05:00",499,0,10.65,84.4,0,0,0,0,0
"2022-03-16 05:10:00",500,0,10.24,84.5,0,0,0,0,0
"2022-03-16 05:15:00",501,0,9.8,85.2,1.453,280.4,0,0.009,0
"2022-03-16 05:20:00",502,0,8.83,85.9,1.3,266.8,0,0.008,0
"2022-03-16 05:25:00",503,0,8.55,87.3,0.125,263.2,0,0.001,0
"2022-03-16 05:30:00",504,0,8.47,88.1,0,0,0,0,0.001
"2022-03-16 05:35:00",505,0,8.48,88.5,0,0,0,0,0.004
"2022-03-16 05:40:00",506,0,8.73,89.4,0,0,0,0,0.009
"2022-03-16 05:45:00",507,0,8.96,90.2,0.283,265.4,0,0.002,0.018
"2022-03-16 05:50:00",508,0,9.14,90.9,0,0,0,0,0.029
"2022-03-16 05:55:00",509,0,9.13,90.5,0.017,294,0,0,0.043
"2022-03-16 06:00:00",510,0,9.06,90.6,0.018,29.9,0,0.001,0.06
"2022-03-16 06:05:00",511,0,9.35,91.8,0.604,49.78,0,0.004,0.08
"2022-03-16 06:10:00",512,0,9.58,91.8,0.393,60.88,0,0.003,0.106
"2022-03-16 06:15:00",513,0,9.73,91.7,0.348,60.52,0,0.003,0.139
"2022-03-16 06:20:00",514,0,9.7,91.1,1.08,57.45,0,0.006,0.181
"2022-03-16 06:25:00",515,0,9.33,90.3,0.523,50.66,0.209,0.004,0.23
"2022-03-16 06:30:00",516,0,9.24,91.2,0,0,2.817,0.001,0.285
"2022-03-16 06:35:00",517,0,9.31,91.4,0,0,6.122,0.001,0.344
"2022-03-16 06:40:00",518,0,9.04,90.5,0.469,49.4,11.34,0.004,0.405
"2022-03-16 06:45:00",519,0,8.85,91,1.218,239.8,23.36,0.008,0.468
"2022-03-16 06:50:00",520,0,8.73,91,0.91,230.7,37.44,0.007,0.533
"2022-03-16 06:55:00",521,0,8.73,91.3,0.022,225,49.8,0.003,0.599
"2022-03-16 07:00:00",522,0,8.76,91.4,0,0,61.47,0.003,0.665
"2022-03-16 07:05:00",523,0,8.94,91.6,0,0,75.34,0.004,0.732
"2022-03-16 07:10:00",524,0,9.28,92.1,0.368,246.5,91.7,0.007,0.798
"2022-03-16 07:15:00",525,0,9.66,92.8,0.319,262.6,108.8,0.007,0.864
"2022-03-16 07:20:00",526,0,10.23,93.4,0,0,128.2,0.007,0.93
"2022-03-16 07:25:00",527,0,10.92,93.9,0.574,254.9,148.3,0.01,0.995
"2022-03-16 07:30:00",528,0,11.48,93.3,1.61,251.1,168.5,0.014,1.06
"2022-03-16 07:35:00",529,0,11.94,92.1,1.838,244.9,187.3,0.017,1.126
"2022-03-16 07:40:00",530,0,12.35,90.6,2.275,239.8,202.4,0.022,1.193
"2022-03-16 07:45:00",531,0,12.76,89.4,2.005,243.3,222.4,0.023,1.258
"2022-03-16 07:50:00",532,0,13.08,87.7,2.1,246.4,243.7,0.027,1.324
"2022-03-16 07:55:00",533,0,13.45,86.9,1.382,237.2,261.3,0.025,1.388
"2022-03-16 08:00:00",534,0,13.8,85.9,1.373,251,294.3,0.027,1.453
"2022-03-16 08:05:00",535,0,14.04,84.2,1.298,257.1,305.3,0.029,1.517
"2022-03-16 08:10:00",536,0,14.31,83.3,1.745,260.6,324.2,0.035,1.581
"2022-03-16 08:15:00",537,0,14.61,82.3,2.433,264.8,343.1,0.043,1.643
"2022-03-16 08:20:00",538,0,14.77,81.2,2.495,259.7,361.2,0.047,1.706
"2022-03-16 08:25:00",539,0,14.98,80.4,2.15,253.2,380.8,0.046,1.767
"2022-03-16 08:30:00",540,0,15.24,79.9,1.525,242,399.2,0.041,1.826
"2022-03-16 08:35:00",541,0,15.54,79.44,1.415,251.2,417.5,0.041,1.884
"2022-03-16 08:40:00",542,0,15.72,78.42,1.838,252.6,435.9,0.049,1.943
"2022-03-16 08:45:00",543,0,15.95,78.08,1.853,257,454.5,0.05,1.999
"2022-03-16 08:50:00",544,0,16.06,77.08,1.747,241.5,474.6,0.051,2.057
"2022-03-16 08:55:00",545,0,16.25,76.34,2.01,238.2,493.2,0.057,2.112
"2022-03-16 09:00:00",546,0,16.47,75.02,1.106,254.6,513.7,0.047,2.166
"2022-03-16 09:05:00",547,0,16.78,74.28,0.966,179.2,532.2,0.047,2.218
"2022-03-16 09:10:00",548,0,17.04,71.55,1.009,199.3,550.1,0.051,2.273
"2022-03-16 09:15:00",549,0,17.24,71.45,0.305,216.9,565.3,0.038,2.322
"2022-03-16 09:20:00",550,0,17.63,69.68,0.81,175.1,582.8,0.051,2.372
"2022-03-16 09:25:00",551,0,17.99,69.23,1.139,202.9,600.9,0.059,2.418
"2022-03-16 09:30:00",552,0,18.28,67.97,0.76,197.4,616.5,0.053,2.465
"2022-03-16 09:35:00",553,0,18.4,66.46,1.206,146.3,633.2,0.065,2.512
"2022-03-16 09:40:00",554,0,18.27,66.61,0.453,23.87,644.3,0.048,2.557
"2022-03-16 09:45:00",555,0,18.38,66.01,1.219,280.9,657.3,0.067,2.6
"2022-03-16 09:50:00",556,0,18.45,64.87,1.31,290.6,674.5,0.071,2.644
"2022-03-16 09:55:00",557,0,18.56,63.97,1.428,281.1,690.8,0.076,2.684
"2022-03-16 10:00:00",558,0,18.94,64.31,0.9,230,705.8,0.065,2.719
"2022-03-16 10:05:00",559,0,19.35,62.17,1.152,176.7,720.9,0.074,2.757
"2022-03-16 10:10:00",560,0,19.53,61.25,0.838,190.6,733.5,0.068,2.792
"2022-03-16 10:15:00",561,0,19.79,60.78,1.407,225.4,745,0.084,2.825
"2022-03-16 10:20:00",562,0,19.73,60.27,1.123,271.5,756.3,0.078,2.859
"2022-03-16 10:25:00",563,0,19.7,60.24,1.84,311.4,771.4,0.097,2.89
"2022-03-16 10:30:00",564,0,19.84,60.04,0.502,223.7,780,0.061,2.918
"2022-03-16 10:35:00",565,0,20.23,58.78,0.806,56.94,788.7,0.072,2.945
"2022-03-16 10:40:00",566,0,20.43,57.23,1.637,157.6,802,0.099,2.973
"2022-03-16 10:45:00",567,0,20.63,57.84,1.198,174.4,812,0.087,2.993
"2022-03-16 10:50:00",568,0,20.68,56.89,1.868,232.6,821,0.108,3.017
"2022-03-16 10:55:00",569,0,20.55,56.06,1.12,270.6,821,0.086,3.042
"2022-03-16 11:00:00",570,0,20.68,56.64,0.914,40.48,818,0.08,3.058
"2022-03-16 11:05:00",571,0,20.88,58.76,1.607,102.1,829,0.099,3.067
"2022-03-16 11:10:00",572,0,21.18,57.71,1.458,98.2,838,0.097,3.082
"2022-03-16 11:15:00",573,0,21.39,57.62,1.535,118.1,852,0.101,3.094
"2022-03-16 11:20:00",574,0,21.57,56.4,2.28,128.6,863,0.125,3.108
"2022-03-16 11:25:00",575,0,21.42,56.38,2.195,87.1,866,0.122,3.12
"2022-03-16 11:30:00",576,0,21.26,56.06,1.431,41.63,867,0.1,3.131
"2022-03-16 11:35:00",577,0,21.37,56.78,2.003,110.5,875,0.116,3.134
"2022-03-16 11:40:00",578,0,21.7,55.87,1.805,67.55,880,0.113,3.138
"2022-03-16 11:45:00",579,0,21.67,55.48,1.97,106.7,884,0.119,3.143
"2022-03-16 11:50:00",580,0,21.53,55.57,2.212,109.3,889,0.125,3.146
"2022-03-16 11:55:00",581,0,21.41,56.1,1.995,92.1,889,0.118,3.145
"2022-03-16 12:00:00",582,0,21.43,55.66,2.008,98.3,894,0.119,3.144
"2022-03-16 12:05:00",583,0,21.39,56.01,1.74,71.74,893,0.111,3.14
"2022-03-16 12:10:00",584,0,21.46,55.36,1.908,83.5,896,0.117,3.135
"2022-03-16 12:15:00",585,0,21.53,55.68,1.675,166.3,899,0.11,3.126
"2022-03-16 12:20:00",586,0,21.77,55.05,2.865,147.6,908,0.146,3.117
"2022-03-16 12:25:00",587,0,21.67,54.58,1.82,134.6,902,0.117,3.108
"2022-03-16 12:30:00",588,0,21.93,54.33,1.308,143.3,901,0.101,3.094
"2022-03-16 12:35:00",589,0,21.92,53.9,1.061,123.1,903,0.094,3.081
"2022-03-16 12:40:00",590,0,22.16,53.84,1.673,101.1,903,0.114,3.063
"2022-03-16 12:45:00",591,0,22.33,53.85,1.877,131.7,899,0.121,3.043
"2022-03-16 12:50:00",592,0,22.32,54.86,1.596,127.8,898,0.111,3.021
"2022-03-16 12:55:00",593,0,22.47,54.79,1.558,89.3,898,0.11,2.998
"2022-03-16 13:00:00",594,0,22.76,54.68,2.738,140.6,900,0.146,2.973
"2022-03-16 13:05:00",595,0,22.61,53.71,2.672,117.4,899,0.146,2.953
"2022-03-16 13:10:00",596,0,22.49,54.29,3.398,128.5,901,0.164,2.926
"2022-03-16 13:15:00",597,0,22.52,53.76,3.208,118.4,900,0.161,2.899
"2022-03-16 13:20:00",598,0,22.45,53.24,2.937,116.3,894,0.154,2.872
"2022-03-16 13:25:00",599,0,22.72,52.89,2.945,120.2,890,0.156,2.84
"2022-03-16 13:30:00",600,0,22.86,52.83,2.952,125.2,884,0.156,2.806
"2022-03-16 13:35:00",601,0,22.98,52.6,2.938,139.7,878,0.157,2.771
"2022-03-16 13:40:00",602,0,22.83,51.77,3.743,143.7,876,0.181,2.739
"2022-03-16 13:45:00",603,0,22.76,52.05,3.255,124.9,869,0.166,2.702
"2022-03-16 13:50:00",604,0,22.84,52.96,2.838,97,864,0.152,2.66
"2022-03-16 13:55:00",605,0,22.83,52.34,2.982,95.6,857,0.157,2.621
"2022-03-16 14:00:00",606,0,22.93,51.94,3.005,91.8,849,0.159,2.58
"2022-03-16 14:05:00",607,0,22.9,51.51,2.945,93.8,841,0.157,2.538
"2022-03-16 14:10:00",608,0,22.81,51.48,2.903,70.16,831,0.155,2.494
"2022-03-16 14:15:00",609,0,22.97,51.26,3.1,86.5,819,0.162,2.448
"2022-03-16 14:20:00",610,0,23.16,51.41,2.988,112.4,810,0.158,2.398
"2022-03-16 14:25:00",611,0,23.03,50.16,4.238,120.1,799.9,0.196,2.354
"2022-03-16 14:30:00",612,0,22.56,52.08,3.98,114.6,789.1,0.181,2.303
"2022-03-16 14:35:00",613,0,22.51,53.39,3.86,124.5,780.8,0.173,2.249
"2022-03-16 14:40:00",614,0,22.43,50.63,4.233,150.3,771.4,0.19,2.204
"2022-03-16 14:45:00",615,0,22.47,50.17,3.448,151.5,758.2,0.17,2.151
"2022-03-16 14:50:00",616,0,22.92,50.11,3.343,143.8,744.1,0.168,2.093
"2022-03-16 14:55:00",617,0,22.93,50.24,3.877,145.4,729.4,0.182,2.037
"2022-03-16 15:00:00",618,0,22.69,50.3,3.542,116.8,713.1,0.171,1.982
"2022-03-16 15:05:00",619,0,22.5,51.03,3.61,111.4,701.6,0.169,1.923
"2022-03-16 15:10:00",620,0,22.56,53.12,3.233,109.3,684.4,0.152,1.86
"2022-03-16 15:15:00",621,0,22.62,55.69,3.453,125.8,668.6,0.151,1.794
"2022-03-16 15:20:00",622,0,22.69,58.9,3.7,148.9,653.7,0.148,1.727
"2022-03-16 15:25:00",623,0,22.49,58.86,3.853,128.2,637.8,0.15,1.667
"2022-03-16 15:30:00",624,0,22.46,58.86,3.9,129.3,623.3,0.15,1.606
"2022-03-16 15:35:00",625,0,22.34,58.65,3.822,116.3,604.1,0.148,1.544
"2022-03-16 15:40:00",626,0,22.56,58.72,3.61,127.9,585.3,0.143,1.479
"2022-03-16 15:45:00",627,0,22.54,58.42,3.167,128.8,567.6,0.132,1.415
"2022-03-16 15:50:00",628,0,22.45,58.14,3.98,138.2,552.3,0.151,1.352
"2022-03-16 15:55:00",629,0,22.42,58.06,4.008,136.2,535.7,0.151,1.287
"2022-03-16 16:00:00",630,0,22.33,58.06,4.31,131.4,517.8,0.157,1.222
"2022-03-16 16:05:00",631,0,22.49,57.81,3.627,136.7,497.1,0.141,1.155
"2022-03-16 16:10:00",632,0,22.43,57.65,3.958,134.6,478.8,0.148,1.089
