target,model_type,n_steps,offset,features,mse,mae,mae_percentage
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'Tair', 'Winddirection')",0.0008690790563482637,0.023180650284345884,15.961003341979255
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'distance_SMAP')",0.0008693074066882059,0.02281523776869376,15.582037498238963
Sat_SM_AMSR,lstm,1,1,"('Windspeed', 'distance_AMSR')",0.0008693281860963778,0.019765682759086793,15.839020837726858
Sat_SM_SMAP,lstm,6,6,"('Winddirection',)",0.0008694119415833251,0.022857150479970906,15.689813794647698
Sat_SM_AMSR,lstm,1,1,"('RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.000869467227812801,0.01985089515360257,15.976115885773174
Sat_SM_SMAP,autoregressive,1,1,"('Tair', 'Windspeed')",0.0008694980368462239,0.02054836265922782,14.049498464816024
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'Windspeed', 'distance_AMSR')",0.0008696112175039503,0.019780931739872328,15.813671597458098
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008696892976345732,0.019802133339582202,15.947342203255277
Sat_SM_AMSR,lstm,1,1,"('distance_AMSR',)",0.0008697586178986292,0.019725898201740442,15.954380173043283
Sat_SM_AMSR,autoregressive,1,1,"('RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008700363723193559,0.019611979267153003,15.878259114786822
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'RH', 'Winddirection', 'distance_AMSR')",0.0008701007568106309,0.019699359428553758,15.93308659132108
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'RH', 'distance_AMSR')",0.0008701658659267978,0.01957634372456783,15.902680421205167
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Windspeed')",0.0008702200320065887,0.022763985292371097,15.542675659480793
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008702331851500589,0.02315292272957923,15.840226527552229
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Tair', 'Windspeed', 'distance_AMSR')",0.0008703168827821818,0.01968518288833523,15.784189676185454
Sat_SM_SMAP,lstm,7,7,"('Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008705096500014879,0.022897324905501795,15.751534137792781
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008705193118268384,0.02312337872054071,15.595899592182732
Sat_SM_AMSR,autoregressive,1,1,"('distance_AMSR',)",0.0008706090827249087,0.019640898510004067,15.821536381812331
Sat_SM_SMAP,lstm,6,6,"('Tair', 'Windspeed')",0.0008706935816581047,0.022834113053051525,15.847942013187783
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008707097706780578,0.019631654664639005,15.878922765440763
Sat_SM_SMAP,lstm,2,2,"('Windspeed', 'Winddirection')",0.0008707736043635628,0.02127289644489409,14.302185139284687
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH', 'Windspeed')",0.000870940576828752,0.022402164578762675,15.633423687006001
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Winddirection', 'distance_AMSR')",0.0008711379611939558,0.019576474650322633,15.844990977487328
Sat_SM_AMSR,autoregressive,1,1,"('RH', 'Winddirection', 'distance_AMSR')",0.0008712954449818933,0.019653581558169122,15.903238043505807
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'distance_AMSR')",0.0008713237777015661,0.0195094763168846,15.779719525168398
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Windspeed', 'Winddirection')",0.0008714728947975046,0.022678424678441757,15.5472449978999
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008715548680245251,0.02340804587371969,16.0338010189069
Sat_SM_AMSR,lstm,1,1,"('RH', 'Winddirection', 'distance_AMSR')",0.000871605405157343,0.01986630403789136,15.982121780632742
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008717422810557687,0.019593364017451532,15.792407670560172
Sat_SM_AMSR,lstm,1,1,"('Tair', 'Winddirection', 'distance_AMSR')",0.0008718369145645009,0.019781343266562626,15.894969461383274
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Tair', 'Winddirection', 'distance_SMAP')",0.0008723551579450104,0.023240798289239657,15.785955514062952
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.000872638876796461,0.01970755290960724,15.887995603085578
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_SMAP')",0.0008727033399703276,0.022963302174033792,15.955986850804535
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008727522376326426,0.022930812065559466,15.590025219707131
Sat_SM_SMAP,lstm,5,5,"('Tair', 'Windspeed', 'distance_SMAP')",0.0008728196094746471,0.022771259401508925,15.52107123460274
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'RH', 'distance_AMSR')",0.0008729549394828814,0.019764793177376772,15.941274959415594
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0008729834003995019,0.019726671753236138,15.879139069897585
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Tair', 'distance_AMSR')",0.0008730226205856918,0.01953908185044275,15.759319202153165
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008730496869660548,0.019866728065814826,15.973935947049664
Sat_SM_SMAP,autoregressive,5,5,"('RH', 'Windspeed', 'distance_SMAP')",0.0008732859375418794,0.02269448464407299,15.687180797182364
Sat_SM_SMAP,lstm,7,7,"('RH', 'Winddirection')",0.0008735855376471709,0.022826611901570024,15.6403023536356
Sat_SM_SMAP,lstm,2,2,"('Windspeed', 'distance_SMAP')",0.0008738419017494764,0.021448717038082318,14.356053198920776
Sat_SM_SMAP,autoregressive,6,6,"('Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008741464341623956,0.022366709957019695,15.070375185172406
Sat_SM_SMAP,lstm,2,2,"('Tair', 'Winddirection', 'distance_SMAP')",0.0008741485217892936,0.021337343770565453,14.305248765705041
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0008742448510638153,0.01992090809801265,15.97897344306361
Sat_SM_SMAP,lstm,2,2,"('Tair', 'Windspeed', 'Winddirection')",0.0008744137049859802,0.0212883928019128,14.299561926839763
Sat_SM_SMAP,lstm,2,2,"('Tair', 'Winddirection')",0.0008745062335514535,0.021378462102394583,14.355753659282241
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Tair', 'Windspeed')",0.000874633297179205,0.02257945266865208,15.463549877974666
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008746382803535834,0.019744183220230884,15.825082326672485
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0008746858884128404,0.01973292855672364,15.916170608044306
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008747369723410503,0.022789528247217635,15.785802728587736
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0008749583001946757,0.019737433042501577,15.980397066908255
Sat_SM_SMAP,lstm,2,2,"('Winddirection',)",0.0008750145665915961,0.021239228998189218,14.261649384857533
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'RH', 'distance_AMSR')",0.000875116272743166,0.01955786537096688,15.876599058565885
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'Windspeed', 'distance_AMSR')",0.0008751365688579903,0.019787046073794362,15.878382982966555
Sat_SM_AMSR,lstm,1,1,"('Srad', 'RH', 'distance_AMSR')",0.0008752064947733688,0.01985905281591381,15.990199357815865
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Tair', 'RH', 'Windspeed')",0.0008753891274215619,0.022324818041771048,15.429675068798323
Sat_SM_SMAP,autoregressive,5,5,"('Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008754704397818879,0.023102193045120876,15.785908632594822
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Windspeed')",0.0008754750596310545,0.02257333075376718,15.554531582026135
Sat_SM_SMAP,lstm,5,5,"('Tair', 'Windspeed', 'Winddirection')",0.0008754768413391315,0.023078576410306202,15.702756425423656
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0008755025206576435,0.019404103987151013,15.657140604272296
Sat_SM_SMAP,lstm,2,2,"('Tair', 'Windspeed', 'distance_SMAP')",0.0008756005906287277,0.02150591636946704,14.435646897542483
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection')",0.0008757612990627968,0.02331168044514087,15.998972338674752
Sat_SM_AMSR,lstm,1,1,"('Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0008763037342662799,0.01993069543607483,16.010236636371346
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.0008763676434790542,0.01996368888123836,15.982326834596849
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Tair', 'Winddirection')",0.0008764967536284701,0.023315032260509665,16.036561878338077
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0008766519090072873,0.02304992894279975,15.814345328863128
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Winddirection')",0.0008768725672387206,0.023251153416428555,15.740313331968492
Sat_SM_AMSR,autoregressive,1,1,"('Winddirection', 'distance_AMSR')",0.0008770666124939667,0.01971395829268159,15.909820968399204
Sat_SM_SMAP,lstm,5,5,"('Tair', 'Winddirection', 'distance_SMAP')",0.0008771245609623334,0.023010758917134312,15.623169209065107
Sat_SM_SMAP,lstm,2,2,"('Windspeed',)",0.0008771570725668308,0.021452306601118985,14.41529758635102
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Windspeed', 'Winddirection')",0.0008772392190394157,0.023180345433469494,15.758955724392296
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008773063608170578,0.023520615924052777,15.919690434568153
Sat_SM_SMAP,lstm,7,7,"('Winddirection',)",0.0008774273428045953,0.022680980922786535,15.298351947525092
Sat_SM_SMAP,autoregressive,7,7,"('RH', 'distance_SMAP')",0.0008775038244056723,0.022898312737381864,15.90470051939969
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008776028312479915,0.019884382600065545,15.859526930362227
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Tair', 'RH', 'distance_AMSR')",0.0008776314741144007,0.019699100258766467,15.870166695315401
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008776928473418812,0.022872683359426136,15.679115220675213
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Winddirection', 'distance_AMSR')",0.0008778034965642862,0.0199629363126233,16.013633230777145
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0008778399565907979,0.022829015519137987,15.727318083208347
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Winddirection', 'distance_AMSR')",0.0008778801921595481,0.019782183596081786,15.885034284978246
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0008779413650959832,0.023387454793732693,16.053813719173977
Sat_SM_SMAP,lstm,5,5,"('Windspeed', 'distance_SMAP')",0.00087796178742867,0.022823226935962285,15.633631657259773
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'RH', 'distance_AMSR')",0.0008779731063747024,0.019653350573958218,15.908711417080184
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'RH', 'Winddirection', 'distance_AMSR')",0.0008779790580704498,0.019907432551005633,16.01714224631209
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008779876618865377,0.022558536951031806,15.243766022479482
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008780024851171915,0.019715977604844503,15.916012464178547
Sat_SM_SMAP,lstm,5,5,"('Srad', 'distance_SMAP')",0.0008780294145362922,0.02284651322564443,15.480630900380588
Sat_SM_SMAP,lstm,5,5,"('Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0008780493873771125,0.023453970553528682,16.113861780728207
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'Winddirection')",0.0008780637150710231,0.023253353758307987,15.775823085021697
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008784011839812309,0.019710622305037773,15.961610179040637
Sat_SM_AMSR,lstm,1,1,"('Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0008785535597010995,0.019895464522344995,15.966021690918646
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008785621592340144,0.023267742118372046,15.982417314262706
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Windspeed')",0.0008787749010683606,0.019991230679175485,16.096086068159714
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Winddirection', 'distance_AMSR')",0.0008787984331307574,0.01965815346868398,15.863016791415466
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0008788959732796483,0.023369322171894285,15.90724163808392
Sat_SM_SMAP,lstm,6,6,"('Tair', 'Windspeed', 'distance_SMAP')",0.0008789079613921966,0.02297560077902765,15.914936007964787
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008790182151353307,0.019736017409338374,15.939413990224804
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'distance_AMSR')",0.000879092284928264,0.019717189933795412,15.778805464795647
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008791315831800699,0.019786533766781505,15.857744543588275
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008791339749675232,0.022546920591722964,15.526170818570476
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008791656120728975,0.023507870524874415,15.988741934471099
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008792227085231081,0.019870503142847766,16.03629681764767
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'RH', 'Windspeed')",0.0008792290940399056,0.02007879301966549,16.226688271053213
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_AMSR')",0.0008794050954784205,0.0197691388098347,15.961299914916099
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008794863411761612,0.023039936681392544,15.849801317647444
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0008796637279791429,0.02344444656863422,16.01737453167142
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Winddirection', 'distance_AMSR')",0.0008796669343189323,0.01985661736538138,15.951349207185245
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008796746805201225,0.01965666330274785,15.820983217182864
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008797230617677672,0.023257740683494843,15.790576962869096
Sat_SM_SMAP,lstm,7,7,"('Tair', 'RH')",0.0008798197777579269,0.022973467036767652,15.868998848428317
Sat_SM_SMAP,autoregressive,5,5,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008799260428692416,0.023481250544491447,16.187867505265324
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008799384111325281,0.019679737679370427,15.772888945281501
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008800043753478867,0.019732771972159932,15.801637603721334
Sat_SM_SMAP,lstm,5,5,"('RH', 'distance_SMAP')",0.0008801438003977847,0.02311723392126932,15.926067611859898
Sat_SM_SMAP,lstm,6,6,"('Tair', 'Windspeed', 'Winddirection')",0.0008801545951254054,0.02292278101694281,15.704447258500817
Sat_SM_SMAP,autoregressive,5,5,"('Srad', 'RH', 'distance_SMAP')",0.0008801593392429289,0.023248070243972418,16.063777974475094
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008802002570093496,0.019752033632576885,15.93622264666722
Sat_SM_SMAP,lstm,6,6,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008802166482533123,0.023128297831942844,15.806026516247304
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.000880265534358985,0.019908395870865427,15.988579051729651
Sat_SM_AMSR,lstm,1,1,"('Windspeed', 'Winddirection', 'distance_AMSR')",0.0008802994578399269,0.019847624133535854,15.876752589483118
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'distance_AMSR')",0.0008803168243127032,0.019677236771091323,15.86012748576703
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_AMSR')",0.0008803810706220849,0.020000718072210804,16.056938911573347
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Tair', 'RH', 'Windspeed')",0.0008805144454454933,0.02288786354769687,15.838518015882496
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008808395510923018,0.019732846320332443,15.853030556616279
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0008810037317676651,0.023351672873346375,16.05638578818306
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.000881360924459495,0.019800364050155037,15.848202354591606
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008814658950773093,0.019860284175041154,15.97335765514213
Sat_SM_SMAP,lstm,5,5,"('Tair', 'Windspeed')",0.0008814927938714415,0.02289106872194279,15.64503861162877
Sat_SM_AMSR,autoregressive,1,1,"('Tair', 'Winddirection', 'distance_AMSR')",0.0008815129366312845,0.019795412141768866,15.927633771858588
Sat_SM_SMAP,autoregressive,7,7,"('Tair', 'Windspeed', 'Winddirection')",0.0008816805676729892,0.02303149711214293,16.02033491415205
Sat_SM_AMSR,lstm,1,1,"('Tair', 'RH', 'distance_AMSR')",0.0008820530390039915,0.019807279414159735,15.92932568860638
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0008821309071640449,0.023098524265628525,15.853884672210148
Sat_SM_SMAP,autoregressive,6,6,"('Windspeed', 'distance_SMAP')",0.0008822880916165137,0.022613699438209536,15.646195667839113
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Winddirection', 'distance_SMAP')",0.0008823761563608283,0.023267645800523044,15.821429440630014
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.0008825728683652611,0.019777565518790563,15.899198468557744
Sat_SM_AMSR,lstm,1,1,"('Srad', 'Tair', 'Winddirection', 'distance_AMSR')",0.0008825757421660271,0.019943360306779172,15.974984032525597
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008826336863568326,0.01971081109516083,15.910688225175365
Sat_SM_SMAP,lstm,5,5,"('Srad', 'RH', 'Windspeed')",0.0008826787992711068,0.02322612260530779,15.939202106182474
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0008828228230390648,0.019695997001018175,15.757824464726017
Sat_SM_SMAP,lstm,7,7,"('Srad', 'RH', 'distance_SMAP')",0.0008828997584422552,0.023259230457681246,16.158700199089772
Sat_SM_AMSR,lstm,1,1,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0008830544201404532,0.01988448318768995,15.914930410732842
Sat_SM_SMAP,lstm,7,7,"('Tair', 'Winddirection')",0.0008830770747621193,0.023110424445200468,15.652331396447094
Sat_SM_AMSR,lstm,1,1,"('Winddirection', 'distance_AMSR')",0.0008831860606219074,0.019916684105924,15.988587036736387
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0008835238176241897,0.02337297668620459,15.839645654954786
Sat_SM_AMSR,autoregressive,1,1,"('Srad', 'Tair', 'RH', 'distance_AMSR')",0.0008839324723108698,0.01965630179286262,15.940003862376981
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_SMAP')",0.0008839462957309932,0.022889439517836195,15.704826659413603
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Tair', 'RH', 'Winddirection')",0.0008839528708554901,0.023289602947843983,15.768095834434373
Sat_SM_AMSR,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0008840688823766741,0.019932888925942697,15.996633880010661
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Tair', 'RH')",0.0008844394499161955,0.02318688709906487,16.11667272524152
Sat_SM_SMAP,lstm,5,5,"('Srad', 'RH')",0.0008845109586436009,0.023074307038555234,15.852952865837183
Sat_SM_SMAP,autoregressive,6,6,"('RH',)",0.0008846589732975233,0.023412098437942917,16.39853556177995
Sat_SM_AMSR,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0008846896313491032,0.01973640590270359,15.97337581217533
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008848897220699497,0.023569226790407995,16.115624918465805
