========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:16
========================================
"TOA5","CR1000_1","CR1000","98563","CR1000.Std.32.05","CPU:CR1000_1v3_onswitch.CR1","43335","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2023-05-07 10:00:00",7990,0,24.82,76.6,3.426,175.7,485.7,0.343,3.026
"2023-05-07 11:00:00",7991,0,24.97,77.32,3.807,169.3,307.4,0.255,3.374
"2023-05-07 12:00:00",7992,0,24.76,80.7,4.164,180.6,277,0.239,3.498
"2023-05-07 13:00:00",7993,0,25.22,66.1,3.262,185.7,534.8,0.396,3.396
"2023-05-07 14:00:00",7994,0,26.11,66.63,3.655,183.6,716.6,0.518,3.069
"2023-05-07 15:00:00",7995,0,26.21,59.81,3.977,190.5,652,0.491,2.556
"2023-05-07 16:00:00",7996,0,26.38,56.05,4.16,193.9,672,0.514,1.881
"2023-05-07 17:00:00",7997,0,25.76,59.78,3.605,195.1,449.2,0.356,1.111
"2023-05-07 18:00:00",7998,0,25.23,63.06,3.289,191.4,251.3,0.213,0.357
"2023-05-07 19:00:00",7999,0,24.53,67.53,1.914,194.1,35.68,0.031,0.008
"2023-05-07 20:00:00",8000,0,23.87,65.05,1.612,193.3,0.571,0.012,0
"2023-05-07 21:00:00",8001,0,23.26,69.04,1.143,195.5,0,0.002,0
"2023-05-07 22:00:00",8002,0,22.92,71.01,2.103,196.3,0,0.018,0
"2023-05-07 23:00:00",8003,0,22.44,76.13,1.947,179.4,0,0.011,0
"2023-05-08 00:00:00",8004,0,21.85,77.67,1.199,153.6,0,-0.005,0
"2023-05-08 01:00:00",8005,0,21.22,81,0.775,219.7,0,-0.014,0
"2023-05-08 02:00:00",8006,0,20.67,84.6,0.662,1.265,0,-0.017,0
"2023-05-08 03:00:00",8007,0,19.45,90,0.484,357.5,0,-0.022,0
"2023-05-08 04:00:00",8008,0,18.23,92.8,0.187,7.918,0,-0.027,0
"2023-05-08 05:00:00",8009,0,17.93,94.9,0.046,107.7,0,-0.029,0.005
"2023-05-08 06:00:00",8010,0,17.66,96.6,0.176,200.9,1.356,0.002,0.328
"2023-05-08 07:00:00",8011,0,18.77,96.5,0.703,191.7,77.75,0.053,1.068
"2023-05-08 08:00:00",8012,0,20.7,90.7,1.83,188.6,232,0.145,1.828
"2023-05-08 09:00:00",8013,0,22.43,81.8,2.548,188.3,505.8,0.319,2.509
"2023-05-08 10:00:00",8014,0,24.79,69.61,1.755,192.3,670.9,0.462,3.039
"2023-05-08 11:00:00",8015,0,27.42,60.88,1.783,186.7,876,0.639,3.391
"2023-05-08 12:00:00",8016,0,28.76,58.32,1.866,189.4,960,0.719,3.52
"2023-05-08 13:00:00",8017,0,30.11,48.47,2.22,184.3,991,0.764,3.406
"2023-05-08 14:00:00",8018,0,31.36,44.74,2.441,186,958,0.767,3.082
"2023-05-08 15:00:00",8019,0,32.16,44.42,1.717,181.5,858,0.688,2.554
"2023-05-08 16:00:00",8020,0,31.86,48.8,1.644,183,663.5,0.533,1.872
"2023-05-08 17:00:00",8021,0,31.3,51.89,1.932,182.7,503.6,0.413,1.103
"2023-05-08 18:00:00",8022,0,30.19,56.17,2.774,187.2,227.5,0.227,0.36
"2023-05-08 19:00:00",8023,0,28.47,59.21,2.664,180.6,24.89,0.059,0.009
"2023-05-08 20:00:00",8024,0,27.11,74.12,3.609,173.4,0.385,0.054,0
"2023-05-08 21:00:00",8025,0,24.07,82,3.609,172.3,0,0.025,0
"2023-05-08 22:00:00",8026,0,23.45,84.8,3.176,181.6,0,0.011,0
"2023-05-08 23:00:00",8027,0,22.92,71.86,1.934,160.7,0,0.002,0
"2023-05-09 00:00:00",8028,13.46,17.12,89.6,3.413,335.1,0.036,0.002,0
"2023-05-09 01:00:00",8029,3.048,16.97,86.1,2.984,57.45,2.449,-0.001,0
"2023-05-09 02:00:00",8030,1.016,17.55,81,2.1,226,0.294,-0.003,0
"2023-05-09 03:00:00",8031,1.016,17.32,86,2.072,230.8,0.704,-0.002,0
"2023-05-09 04:00:00",8032,0.508,17.33,86.1,2.153,220.5,2.03,-0.001,0
"2023-05-09 05:00:00",8033,0,17.11,89.2,0.378,168.1,1.12,-0.023,0.006
"2023-05-09 06:00:00",8034,0,16.75,92.3,0.441,116,0.854,0.004,0.338
"2023-05-09 07:00:00",8035,0,16.73,93.7,0.147,306.9,18.48,0.014,1.089
"2023-05-09 08:00:00",8036,0,17.63,91.6,0.398,322.6,75.49,0.053,1.861
"2023-05-09 09:00:00",8037,0,18.87,88.1,0.119,19.05,93.5,0.066,2.543
"2023-05-09 10:00:00",8038,0,19.73,84.8,1.235,357.6,243.7,0.169,3.079
"2023-05-09 11:00:00",8039,0,21.58,77.44,1.105,151.6,391,0.273,3.418
"2023-05-09 12:00:00",8040,0,22.6,81.3,2.073,137.4,308.4,0.232,3.528
"2023-05-09 13:00:00",8041,0,22.53,84.6,2.303,171.9,269.7,0.203,3.409
"2023-05-09 14:00:00",8042,0,22.08,84.5,1.589,183.2,207.2,0.161,3.084
"2023-05-09 15:00:00",8043,3.048,20.82,95.4,1.649,110.2,80.3,0.065,2.553
"2023-05-09 16:00:00",8044,1.524,19.75,85.2,1.191,239.3,97.2,0.071,1.882
"2023-05-09 17:00:00",8045,0,20.38,86.9,0.324,254,179.7,0.106,1.119
"2023-05-09 18:00:00",8046,0,20.88,86.6,1.07,174.3,100.7,0.03,0.368
"2023-05-09 19:00:00",8047,0,20.55,91.1,1.057,166.1,48.89,0.023,0.009
"2023-05-09 20:00:00",8048,0,19.78,91.3,1.105,184,3.244,0.007,0
"2023-05-09 21:00:00",8049,0,18.64,93.2,1.44,200.9,0,0.006,0
"2023-05-09 22:00:00",8050,0,18.06,95.5,1.103,178.8,0,0.004,0
"2023-05-09 23:00:00",8051,0,17.46,97.2,0.291,217.7,0,0.001,0
"2023-05-10 00:00:00",8052,0,16.96,97.7,0.105,234.8,0,0.001,0
"2023-05-10 01:00:00",8053,0,16.27,98.3,0.077,140.6,0,0,0
"2023-05-10 02:00:00",8054,0,16.1,98.2,0.156,181.6,0,0.001,0
"2023-05-10 03:00:00",8055,0,15.92,98.7,0.014,118.3,0,0,0
"2023-05-10 04:00:00",8056,0,16.27,98.9,0.045,214.5,0,0,0
"2023-05-10 05:00:00",8057,0,17.08,99.1,0.153,185.3,0,0,0.006
"2023-05-10 06:00:00",8058,0,17.47,99.1,0.056,84.7,0.56,0.001,0.343
"2023-05-10 07:00:00",8059,0,17.75,99.4,0.746,130.6,21.93,0.015,1.086
"2023-05-10 08:00:00",8060,0,18.35,99.4,0.499,149.9,83.6,0.056,1.851
"2023-05-10 09:00:00",8061,0,18.95,98.6,0.938,102.1,81.6,0.054,2.531
"2023-05-10 10:00:00",8062,0,19.33,97.9,1.443,122.1,85.1,0.057,3.065
"2023-05-10 11:00:00",8063,0,20.36,87.6,1.53,147.3,417.8,0.264,3.401
"2023-05-10 12:00:00",8064,0,22.82,76.81,1.035,140.8,664.7,0.448,3.519
"2023-05-10 13:00:00",8065,0,24.39,70.96,0.753,182.8,650.2,0.457,3.41
"2023-05-10 14:00:00",8066,0,26.18,60.37,0.735,126.7,803,0.568,3.085
"2023-05-10 15:00:00",8067,0,26.91,67.77,1.195,107.7,656.3,0.471,2.555
"2023-05-10 16:00:00",8068,0,27.03,63.7,2.06,126.7,703,0.507,1.877
"2023-05-10 17:00:00",8069,0,27.03,65.45,2.55,120.5,428.7,0.324,1.116
"2023-05-10 18:00:00",8070,0,26.12,72.45,3.327,109,283.9,0.226,0.373
"2023-05-10 19:00:00",8071,0,23.98,82.8,3.411,137,51.26,0.034,0.01
"2023-05-10 20:00:00",8072,0,22.72,87.5,2.001,153.6,2.27,0,0
"2023-05-10 21:00:00",8073,0,21.6,90.4,1.523,164.2,0,-0.009,0
"2023-05-10 22:00:00",8074,0,21.2,92.1,1.909,167.2,0,-0.009,0
"2023-05-10 23:00:00",8075,0,21.56,92.4,2.248,172.1,0,-0.007,0
"2023-05-11 00:00:00",8076,0,21.85,93.6,2.3,175.7,0,-0.007,0
"2023-05-11 01:00:00",8077,0,21.8,94.8,2.677,176.7,0,-0.006,0
"2023-05-11 02:00:00",8078,0,21.14,93.9,3.083,181.9,0,-0.008,0
"2023-05-11 03:00:00",8079,0,21.25,92.7,2.802,182.9,0,-0.006,0
"2023-05-11 04:00:00",8080,0,21.28,91.1,2.716,182.9,0,-0.004,0
"2023-05-11 05:00:00",8081,0,21.01,92,2.726,181.7,0,-0.004,0.007
"2023-05-11 06:00:00",8082,0,20.76,91.9,2.434,186.3,0.335,0.017,0.347
"2023-05-11 07:00:00",8083,0,21.06,89.9,1.811,201.4,21.87,0.028,1.084
"2023-05-11 08:00:00",8084,0,21.45,92.4,0.956,11.53,44.73,0.039,1.846
"2023-05-11 09:00:00",8085,0,21.78,89,1.282,141.1,186.3,0.134,2.52
"2023-05-11 10:00:00",8086,0,23.78,84.5,1.704,186.4,414.2,0.288,3.043
"2023-05-11 11:00:00",8087,0,24.28,82.6,1.856,200.9,408,0.292,3.379
"2023-05-11 12:00:00",8088,0,25.69,76.96,1.529,212.9,495.9,0.363,3.493
"2023-05-11 13:00:00",8089,0,27.75,65,2.047,201.6,860,0.624,3.384
"2023-05-11 14:00:00",8090,0,28.45,67.71,2.046,198.1,701.4,0.53,3.059
"2023-05-11 15:00:00",8091,0,28.91,59.72,1.698,198.6,685.2,0.512,2.54
"2023-05-11 16:00:00",8092,0,29.63,57.57,1.788,188.2,628.2,0.48,1.874
"2023-05-11 17:00:00",8093,0,29.7,57.55,1.378,188.8,486.6,0.367,1.118
"2023-05-11 18:00:00",8094,0,28.96,65,1.906,189.9,230.1,0.184,0.377
"2023-05-11 19:00:00",8095,0,27.83,71.1,1.979,185.8,52.61,0.042,0.011
"2023-05-11 20:00:00",8096,0,26.73,77.22,2.489,175.1,2.453,0.025,0
"2023-05-11 21:00:00",8097,0,25.48,86.5,2.525,176.1,0,0.011,0
"2023-05-11 22:00:00",8098,0,24.46,87.7,2.78,176.9,0,0.004,0
"2023-05-11 23:00:00",8099,0,24.24,88.7,2.56,184.7,0,0.001,0
"2023-05-12 00:00:00",8100,0,23.63,92.2,2.099,186.1,0,-0.004,0
"2023-05-12 01:00:00",8101,0,23.2,92,1.753,184,0,-0.009,0
"2023-05-12 02:00:00",8102,0,22.91,92.7,2.465,173.3,0,-0.006,0
"2023-05-12 03:00:00",8103,0,22.68,93.4,2.078,178.8,0,-0.008,0
"2023-05-12 04:00:00",8104,0,22.44,92.9,2.365,180.4,0,-0.007,0
"2023-05-12 05:00:00",8105,0,22.32,93.7,2.631,181.9,0,-0.007,0.008
"2023-05-12 06:00:00",8106,0,22.22,94,2.555,178.7,1.309,0.014,0.351
"2023-05-12 07:00:00",8107,0,22.55,92.1,2.514,179.1,38.05,0.039,1.082
"2023-05-12 08:00:00",8108,0,23.26,90.1,2.513,182.6,87.1,0.075,1.835
"2023-05-12 09:00:00",8109,0,24.09,86,2.141,187.8,154.1,0.124,2.506
"2023-05-12 10:00:00",8110,0,25.16,80.4,2.292,188.6,257.1,0.202,3.032
"2023-05-12 11:00:00",8111,0,26.24,77.65,2.83,181.7,400.2,0.308,3.369
"2023-05-12 12:00:00",8112,0,27.04,74.14,2.922,178.4,484.4,0.374,3.488
"2023-05-12 13:00:00",8113,0,28.05,71.16,3.09,175.5,631.7,0.482,3.379
"2023-05-12 14:00:00",8114,0,28.32,68.68,3.622,165.2,526.5,0.424,3.053
"2023-05-12 15:00:00",8115,0,28.13,72.57,4.102,158.3,370.7,0.326,2.532
"2023-05-12 16:00:00",8116,0,27.66,72.44,4.5,162.7,345.2,0.297,1.866
"2023-05-12 17:00:00",8117,0,27.28,73.35,4.626,161.7,335.1,0.267,1.115
"2023-05-12 18:00:00",8118,0,26.64,76.16,4.313,163.1,131.2,0.127,0.382
"2023-05-12 19:00:00",8119,0,25.87,77.66,3.798,168.2,31.87,0.043,0.012
"2023-05-12 20:00:00",8120,0,25.19,81.8,3.407,171.4,0.734,0.03,0
"2023-05-12 21:00:00",8121,0,24.64,81.5,2.169,183.8,0,0.014,0
"2023-05-12 22:00:00",8122,0.254,22.91,82,1.556,219.6,0.014,0.01,0
"2023-05-12 23:00:00",8123,22.61,16.81,98.6,1.9,1.165,0,-0.005,0
"2023-05-13 00:00:00",8124,6.096,16.64,99.2,2.923,359.7,0,-0.007,0
"2023-05-13 01:00:00",8125,9.65,16.39,99.8,2.069,350.8,0,-0.009,0
"2023-05-13 02:00:00",8126,5.08,16,100,0.977,43.96,0,-0.012,0
"2023-05-13 03:00:00",8127,6.604,15.76,100,1.022,85.2,0,-0.012,0
"2023-05-13 04:00:00",8128,1.016,15.53,100,0.842,108.4,0,-0.012,0
"2023-05-13 05:00:00",8129,0.254,15.59,100,1.242,125.8,0,-0.011,0.009
"2023-05-13 06:00:00",8130,0,15.53,100,1.949,160.2,0.247,0.001,0.366
"2023-05-13 07:00:00",8131,0,15.72,100,1.808,116.5,15.33,0.009,1.116
"2023-05-13 08:00:00",8132,0,16.07,100,1.285,318.6,43.65,0.027,1.885
"2023-05-13 09:00:00",8133,0,16.5,99.9,0.637,34.37,35.95,0.023,2.568
"2023-05-13 10:00:00",8134,0,16.77,99.5,0.303,60.06,106.1,0.07,3.102
"2023-05-13 11:00:00",8135,0,17.99,93.8,0.216,95.7,219.9,0.149,3.435
"2023-05-13 12:00:00",8136,0,18.6,91.3,0.067,39.17,134.4,0.094,3.556
"2023-05-13 13:00:00",8137,0,18.8,91.1,2.324,357.1,249.2,0.161,3.446
"2023-05-13 14:00:00",8138,0,19.37,86.7,3.131,355.1,570.1,0.325,3.113
"2023-05-13 15:00:00",8139,0,20.43,83.5,2.559,4.615,378.5,0.242,2.585
"2023-05-13 16:00:00",8140,0,19.94,83.5,0.911,4.291,123.5,0.094,1.912
"2023-05-13 17:00:00",8141,0,20.41,81.2,0.306,206.7,134.7,0.087,1.148
"2023-05-13 18:00:00",8142,0,20.4,84.2,0.62,121.5,76.13,0.03,0.396
"2023-05-13 19:00:00",8143,0,20.33,87.3,0.044,280.4,41.11,0.017,0.013
"2023-05-13 20:00:00",8144,0,19.23,93.9,0.241,321.1,1.381,0.003,0
"2023-05-13 21:00:00",8145,0,17.86,96.9,0.065,308.5,0,0.001,0
"2023-05-13 22:00:00",8146,0,16.89,98.2,0.003,27.68,0,0,0
"2023-05-13 23:00:00",8147,0,16.31,98.9,0.167,8.18,0,0.001,0
"2023-05-14 00:00:00",8148,0,16.16,98.9,0.015,181.6,0,0,0
"2023-05-14 01:00:00",8149,0,15.54,99.4,0,0,0,0,0
"2023-05-14 02:00:00",8150,0,15.18,99.5,0.003,150.8,0,0,0
"2023-05-14 03:00:00",8151,0,15.48,99.7,0.097,358.8,0,0,0
"2023-05-14 04:00:00",8152,0,15.14,99.9,0.025,144.2,0,0,0
"2023-05-14 05:00:00",8153,0,15.07,100,0.039,262.9,0,0,0.01
"2023-05-14 06:00:00",8154,0,14.57,100,0,0,2.549,0.002,0.374
"2023-05-14 07:00:00",8155,0,15.37,100,0.115,59.18,75.77,0.049,1.124
"2023-05-14 08:00:00",8156,0,17.84,98.2,0.413,35.63,250.1,0.151,1.877
"2023-05-14 09:00:00",8157,0,19.54,91.3,1.068,0.565,315.8,0.199,2.55
"2023-05-14 10:00:00",8158,0,21.49,73.48,0.869,11.54,425.2,0.288,3.086
"2023-05-14 11:00:00",8159,0,23.37,71.1,0.506,34.78,472.3,0.336,3.427
"2023-05-14 12:00:00",8160,0,24.15,67.04,0.981,30.98,705.8,0.494,3.549
"2023-05-14 13:00:00",8161,0,25.05,64.38,1.245,24.19,1011,0.7,3.44
"2023-05-14 14:00:00",8162,0,26.33,54.28,1.171,27.76,978,0.695,3.111
"2023-05-14 15:00:00",8163,0,27.3,52.97,0.15,8.29,868,0.615,2.596
"2023-05-14 16:00:00",8164,0,28.05,50.7,0.355,96.9,645.8,0.451,1.918
"2023-05-14 17:00:00",8165,0,27.8,52.09,0.682,108,400.9,0.271,1.154
"2023-05-14 18:00:00",8166,0,27.73,51.36,0.546,115,281.7,0.175,0.403
"2023-05-14 19:00:00",8167,0,26.12,67.58,0.038,73.64,62.84,-0.006,0.014
"2023-05-14 20:00:00",8168,0,24.16,69.44,0,0,3.085,-0.033,0
"2023-05-14 21:00:00",8169,0,22.89,81,0.569,158.2,0,-0.016,0
"2023-05-14 22:00:00",8170,0,21.85,86.7,1.075,171.5,0,-0.011,0
"2023-05-14 23:00:00",8171,0,20.98,88.8,0.517,204.5,0,-0.021,0
"2023-05-15 00:00:00",8172,0,20.52,91,0.235,211.5,0,-0.025,0
"2023-05-15 01:00:00",8173,0,20.11,93.3,0.173,201.4,0,-0.026,0
"2023-05-15 02:00:00",8174,0,19.8,94.3,0.031,231.2,0,-0.028,0
"2023-05-15 03:00:00",8175,0,19.36,95.9,0,0,0,-0.028,0
"2023-05-15 04:00:00",8176,0,19.34,96.9,0.059,215.1,0,-0.027,0
"2023-05-15 05:00:00",8177,0,18.98,97.9,0.024,189.7,0,-0.028,0.011
"2023-05-15 06:00:00",8178,0,18.27,98.7,0.1,193.3,5.358,0.004,0.375
"2023-05-15 07:00:00",8179,0,19.32,96,0.445,198.3,114.9,0.071,1.112
"2023-05-15 08:00:00",8180,0,22.19,84.7,0.55,180.1,270.6,0.179,1.862
"2023-05-15 09:00:00",8181,0,24.01,75.91,0.28,169.6,522.8,0.358,2.538
"2023-05-15 10:00:00",8182,0,25.6,68.2,0.592,81.9,661.9,0.47,3.076
"2023-05-15 11:00:00",8183,0,26.23,65.84,0.972,139.7,601.4,0.445,3.42
"2023-05-15 12:00:00",8184,0,27.08,63.04,1.292,123.6,784.9,0.579,3.541
"2023-05-15 13:00:00",8185,0,27.1,63.73,2.286,169,771.1,0.575,3.431
"2023-05-15 14:00:00",8186,0,26.75,62.74,2.467,177.8,782.8,0.567,3.095
"2023-05-15 15:00:00",8187,0,27.87,57.78,0.864,197,919,0.669,2.584
"2023-05-15 16:00:00",8188,0,25.87,78.66,2.373,346,487.9,0.359,1.911
"2023-05-15 17:00:00",8189,0,22.58,86.6,2.163,44.53,556.3,0.344,1.148
"2023-05-15 18:00:00",8190,0,21.07,86.6,0.876,79.77,56.98,0.032,0.406
"2023-05-15 19:00:00",8191,2.286,19.48,96.2,0.593,209.4,2.642,-0.018,0.015
"2023-05-15 20:00:00",8192,1.778,18.7,87.9,0.757,221.7,0.297,-0.018,0
"2023-05-15 21:00:00",8193,0,18.65,93.4,0.038,273.7,0.632,-0.025,0
"2023-05-15 22:00:00",8194,0,18.61,90.4,0.061,193.4,0.097,-0.025,0
"2023-05-15 23:00:00",8195,0,18.58,92.9,0.26,209.6,0.072,-0.023,0
"2023-05-16 00:00:00",8196,0,18.28,95.6,0.493,313.5,0,-0.02,0
"2023-05-16 01:00:00",8197,0,18.06,95.1,0.441,280.3,0,-0.021,0
"2023-05-16 02:00:00",8198,0,17.9,97.3,0.159,308.4,0,-0.024,0
"2023-05-16 03:00:00",8199,0,17.59,96.9,0.277,324.1,0,-0.023,0
"2023-05-16 04:00:00",8200,0,17.66,95.8,0.064,312.7,0,-0.025,0
"2023-05-16 05:00:00",8201,0.254,17.39,95.8,0.014,269.4,0,-0.026,0.012
"2023-05-16 06:00:00",8202,0,17.05,96.9,0.003,195.8,1.478,0.002,0.383
"2023-05-16 07:00:00",8203,0,18.05,91.2,0.307,32.57,30.7,0.023,1.129
"2023-05-16 08:00:00",8204,0,19.12,90.3,0.387,26.73,117,0.083,1.888
"2023-05-16 09:00:00",8205,0,20.54,89.1,1.038,359.3,250.5,0.17,2.557
"2023-05-16 10:00:00",8206,0,21,89.5,1.459,18.42,266.4,0.183,3.081
"2023-05-16 11:00:00",8207,0,20.67,89.2,1.477,16.56,276.5,0.188,3.42
"2023-05-16 12:00:00",8208,0,22.37,82.2,1.862,13.11,647.2,0.422,3.533
"2023-05-16 13:00:00",8209,0,22.99,82.8,1.511,21.37,476.3,0.33,3.426
"2023-05-16 14:00:00",8210,0,22.98,76.41,1.442,41.7,389,0.276,3.1
"2023-05-16 15:00:00",8211,0,23.44,74.67,0.921,34.45,352.4,0.251,2.582
"2023-05-16 16:00:00",8212,0,24.19,75.25,1.139,74.09,395.6,0.27,1.909
"2023-05-16 17:00:00",8213,0,24.28,74.84,1.125,73.79,334.4,0.21,1.155
"2023-05-16 18:00:00",8214,0,23.17,77.68,0.442,15.2,135.3,0.053,0.411
"2023-05-16 19:00:00",8215,0,21.23,82.4,0.205,215.7,48.32,0.002,0.016
"2023-05-16 20:00:00",8216,0,20.46,86.8,0.124,205.9,3.421,-0.016,0
"2023-05-16 21:00:00",8217,0,19.02,88.3,0.207,224.7,0,-0.017,0
"2023-05-16 22:00:00",8218,0,18.53,89.7,0.208,238.7,0,-0.017,0
"2023-05-16 23:00:00",8219,0,17.92,93.7,0.103,246.6,0,-0.018,0
"2023-05-17 00:00:00",8220,0,17.28,92.3,0.027,235.9,0,-0.019,0
"2023-05-17 01:00:00",8221,0,17.29,95.1,0.072,272.9,0,-0.019,0
"2023-05-17 02:00:00",8222,0,16.53,94.6,0,0,0,-0.019,0
"2023-05-17 03:00:00",8223,0,16.29,93.8,0,0,0,-0.019,0
"2023-05-17 04:00:00",8224,0,15.87,95.7,0.001,220.4,0,-0.019,0
"2023-05-17 05:00:00",8225,0,15.52,98,0,0,0,-0.019,0.013
"2023-05-17 06:00:00",8226,0,15.75,98.4,0,0,5.988,0.005,0.39
"2023-05-17 07:00:00",8227,0,17.2,93,0.091,122.7,110.4,0.068,1.135
"2023-05-17 08:00:00",8228,0,20.93,74.85,1.331,31.19,331.7,0.214,1.893
"2023-05-17 09:00:00",8229,0,22.84,66.37,1.725,7.441,498.6,0.342,2.574
"2023-05-17 10:00:00",8230,0,24.63,61,0.852,9.42,743.2,0.516,3.102
"2023-05-17 11:00:00",8231,0,26.36,55.03,0.932,86.5,862,0.619,3.446
"2023-05-17 12:00:00",8232,0,26.84,52.49,0.87,52.38,907,0.656,3.575
"2023-05-17 13:00:00",8233,0,27.42,48.02,1.03,36.51,864,0.634,3.465
"2023-05-17 14:00:00",8234,0,28.01,44.35,0.759,116.7,827,0.603,3.146
"2023-05-17 15:00:00",8235,0,28.96,43.48,0.373,69.09,896,0.651,2.618
"2023-05-17 16:00:00",8236,0,28.95,44.67,0.627,115.5,694.8,0.5,1.948
"2023-05-17 17:00:00",8237,0,28.97,41.96,0.89,119.7,548.7,0.397,1.18
"2023-05-17 18:00:00",8238,0,29.45,41.69,0.113,102.8,325.8,0.189,0.425
"2023-05-17 19:00:00",8239,0,26.52,54.14,0.306,105.8,27.77,-0.012,0.018
"2023-05-17 20:00:00",8240,0,24.84,54.99,0.036,231,2.852,-0.035,0
"2023-05-17 21:00:00",8241,0,23.54,62.47,0.068,254.3,0,-0.034,0
"2023-05-17 22:00:00",8242,0,21.35,64.94,0,0,0,-0.034,0
"2023-05-17 23:00:00",8243,0,22.1,64.96,0.067,223,0,-0.033,0
"2023-05-18 00:00:00",8244,0,21.2,75.01,0.292,209.3,0,-0.024,0
"2023-05-18 01:00:00",8245,0,20.21,78.55,0.126,208.7,0,-0.029,0
"2023-05-18 02:00:00",8246,0,19.91,80.5,0.163,204.1,0,-0.028,0
"2023-05-18 03:00:00",8247,0,19.53,83.7,0.25,214.4,0,-0.026,0
"2023-05-18 04:00:00",8248,0,19.09,82.3,0.131,220.8,0,-0.028,0
"2023-05-18 05:00:00",8249,0,19.49,83,0.436,240.5,0,-0.022,0.013
"2023-05-18 06:00:00",8250,0,19.09,84.9,0.277,243.7,6.401,0.009,0.395
"2023-05-18 07:00:00",8251,0,20.07,81.4,0.22,214.4,110.3,0.074,1.138
"2023-05-18 08:00:00",8252,0,22.78,73.14,0.955,205.7,334.2,0.224,1.888
"2023-05-18 09:00:00",8253,0,24.69,67.35,1.129,202.5,539.6,0.376,2.557
"2023-05-18 10:00:00",8254,0,26.08,60.77,1.706,191.9,741.8,0.531,3.087
"2023-05-18 11:00:00",8255,0,27.48,52.75,1.717,191.6,893,0.656,3.433
"2023-05-18 12:00:00",8256,0,28.38,48.83,2.066,181.7,996,0.744,3.562
"2023-05-18 13:00:00",8257,0,28.94,50.82,2.169,186,1033,0.782,3.455
"2023-05-18 14:00:00",8258,0,29.62,44.8,2.552,171.7,1026,0.794,3.129
"2023-05-18 15:00:00",8259,0,30.04,43.21,2.022,181.3,901,0.703,2.613
"2023-05-18 16:00:00",8260,0,29.86,42.58,2.001,190.5,728.4,0.575,1.944
"2023-05-18 17:00:00",8261,0,29.22,47.27,2.455,183.6,421.9,0.36,1.181
"2023-05-18 18:00:00",8262,0,28.48,50.19,2.093,190.2,207.5,0.187,0.43
"2023-05-18 19:00:00",8263,0,27.27,56.76,1.646,186.3,59.74,0.049,0.019
"2023-05-18 20:00:00",8264,0,25.69,64.04,1.656,186.5,2.403,0.022,0
"2023-05-18 21:00:00",8265,0,24.23,68.54,1.111,185.6,0,0.002,0
"2023-05-18 22:00:00",8266,0,23.18,75.99,1.529,181.5,0,0.005,0
"2023-05-18 23:00:00",8267,0,22.01,81.3,0.723,193.5,0,-0.014,0
"2023-05-19 00:00:00",8268,0,21.18,85.4,0.674,201.2,0,-0.017,0
"2023-05-19 01:00:00",8269,0,20.52,85.8,1.072,193.7,0,-0.012,0
"2023-05-19 02:00:00",8270,0,20.68,85.2,1.699,200.3,0,-0.005,0
"2023-05-19 03:00:00",8271,0,20.55,87.4,1.664,207,0,-0.006,0
"2023-05-19 04:00:00",8272,0,20.7,86.2,1.643,211.8,0,-0.007,0
"2023-05-19 05:00:00",8273,0,20.39,88.2,1.146,216.6,0,-0.012,0.014
"2023-05-19 06:00:00",8274,0,19.87,88.4,0.592,207.5,5.446,0.011,0.397
"2023-05-19 07:00:00",8275,0,20.7,87.9,0.639,188.7,101.7,0.073,1.136
"2023-05-19 08:00:00",8276,0,21.57,92.3,1.237,210.9,111.8,0.084,1.88
"2023-05-19 09:00:00",8277,0,23.51,86.4,1.503,212.5,338,0.234,2.539
"2023-05-19 10:00:00",8278,0,24.45,80.8,2.074,208,576.2,0.393,3.063
"2023-05-19 11:00:00",8279,0,26.07,71.97,2.185,189.3,855,0.593,3.394
"2023-05-19 12:00:00",8280,0,27.36,66.87,2.317,193.3,972,0.691,3.513
"2023-05-19 13:00:00",8281,0,28.38,63.42,2.709,192.4,953,0.698,3.41
"2023-05-19 14:00:00",8282,0,29.26,57.71,2.202,202.4,910,0.685,3.09
"2023-05-19 15:00:00",8283,0,29.88,57.16,1.839,195.8,818,0.625,2.576
"2023-05-19 16:00:00",8284,0,30.44,54.11,0.647,195.3,744.5,0.555,1.916
"2023-05-19 17:00:00",8285,0,29.92,58.94,1.828,191.4,443.9,0.35,1.167
"2023-05-19 18:00:00",8286,0,28.24,63.99,1.744,191.8,63.16,0.091,0.429
"2023-05-19 19:00:00",8287,0,27.64,64.3,1.666,189,34.44,0.032,0.02
"2023-05-19 20:00:00",8288,7.874,21.44,98.3,2.776,35.73,0.144,0.005,0
"2023-05-19 21:00:00",8289,28.96,19.45,99.3,2.59,348.3,1.442,-0.013,0
"2023-05-19 22:00:00",8290,6.858,17.11,99.9,1.267,44.15,0,-0.02,0
"2023-05-19 23:00:00",8291,0,17.8,100,1.166,213.9,0.94,-0.02,0
